title,author,category,publish_year,title_id,author_id,cover_url
People of the earth: an introduction to world prehistory,Brian M. Fagan,ancient_civilization,First published in 1977,/works/OL103280W?edition=ia%3Apeopleofearthint0000faga_n7l2,/authors/OL24150A/Brian_M._Fagan,//covers.openlibrary.org/b/olid/OL4134150M-M.jpg
Cours d'études historiques,P. C. F. Daunou,ancient_civilization,First published in 1842,/works/OL3983107W?edition=ia%3Acihm_48511,/authors/OL730463A/P._C._F._Daunou,//covers.openlibrary.org/b/olid/OL21881943M-M.jpg
Ancient society,Lewis Henry Morgan,ancient_civilization,First published in 1877,/works/OL1621347W?edition=ia%3Aancientsocietyor00morg,/authors/OL177855A/Lewis_Henry_Morgan,//covers.openlibrary.org/b/olid/OL23276904M-M.jpg
Elements,Euclid,ancient_civilization,First published in 1572,/works/OL10454085W,/authors/OL80252A/Euclid,//covers.openlibrary.org/b/olid/OL8709770M-M.jpg
The World Without Us,Alan Weisman,ancient_civilization,First published in 2007,/works/OL2746364W?edition=ia%3Aworldwithoutus0000unse,/authors/OL402867A/Alan_Weisman,//covers.openlibrary.org/b/olid/OL26399852M-M.jpg
A popular account of the ancient Egyptians,John Gardner Wilkinson,ancient_civilization,First published in 1854,/works/OL5071894W?edition=ia%3Apopularaccountof01wilkuoft,/authors/OL3240354A/John_Gardner_Wilkinson,//covers.openlibrary.org/b/olid/OL13518609M-M.jpg
The Ancient World,D. Brendan Nagle,ancient_civilization,First published in 1979,/works/OL1876565W?edition=ia%3Aancientworldsoci00nagl,/authors/OL224701A/D._Brendan_Nagle,//covers.openlibrary.org/b/olid/OL2053667M-M.jpg
Nineveh and its remains,Austen Henry Layard,ancient_civilization,First published in 1849,/works/OL6283758W?edition=ia%3Aninevehitsremain00layarich,/authors/OL3021256A/Austen_Henry_Layard,//covers.openlibrary.org/b/olid/OL7228491M-M.jpg
Four thousand years ago: a world panorama of life in the second millennium B.C.,Geoffrey Bibby,ancient_civilization,First published in 1961,/works/OL5152591W,/authors/OL1140944A/Geoffrey_Bibby,//covers.openlibrary.org/b/olid/OL3170581M-M.jpg
The Encyclopedia of Ancient Civilizations,"Cotterell, Arthur.",ancient_civilization,First published in 1980,/works/OL1892140W?edition=ia%3Aencyclopediaofan0000unse_d6g9,/authors/OL226506A/Cotterell_Arthur.,//covers.openlibrary.org/b/olid/OL15154534M-M.jpg
Roots of the Western tradition,C. Warren (Charles Warren) Hollister,ancient_civilization,First published in 1930,/works/OL2031158W?edition=ia%3Aaddressdelivered00pres_0,/authors/OL245527A/C._Warren_(Charles_Warren)_Hollister,//archive.org/services/img/addressdelivered00pres_0
Shikasta,Doris Lessing,ancient_civilization,First published in 1979,/works/OL31248W?edition=ia%3Ashikastarecoloni00less,/authors/OL4356353A/Doris_Lessing,//covers.openlibrary.org/b/olid/OL3783856M-M.jpg
The legacy of the ancient world,William George De Burgh,ancient_civilization,First published in 1924,/works/OL1184480W,/authors/OL119686A/William_George_De_Burgh,/images/icons/avatar_book-sm.png
A history of science,George Sarton,ancient_civilization,First published in 1952,/works/OL1526095W?edition=ia%3Ahistoryofscience0002sart,/authors/OL162008A/George_Sarton,//covers.openlibrary.org/b/olid/OL6109252M-M.jpg
People of the Earth,Brian Fagan,ancient_civilization,First published in 2013,/works/OL21344161W,/authors/OL2664523A/Brian_Fagan,//covers.openlibrary.org/b/olid/OL32618712M-M.jpg
Most ancient East: the oriental prelude to European prehistory,V. Gordon Childe,ancient_civilization,First published in 1928,/works/OL1138720W?edition=ia%3Anewlightonmostan0000unse,/authors/OL115986A/V._Gordon_Childe,//covers.openlibrary.org/b/olid/OL6107859M-M.jpg
The Humanistic Tradition,Gloria K. Fiero,ancient_civilization,First published in 1981,/works/OL2767072W?edition=ia%3Ahumanistictradit03fier,/authors/OL407022A/Gloria_K._Fiero,//covers.openlibrary.org/b/olid/OL21626794M-M.jpg
Erinnerungen an die Zukunft: Unsolved mysteries of the past,Erich von Däniken,ancient_civilization,First published in 1968,/works/OL11390074W?edition=ia%3Achariotsofgods0000unse,/authors/OL1970832A/Erich_von_Däniken,//covers.openlibrary.org/b/olid/OL19481690M-M.jpg
Greek philosophy: Thales to Plato,John Burnet,ancient_civilization,First published in 1914,/works/OL1540035W?edition=ia%3Agreekphilosophyt00burn,/authors/OL163438A/John_Burnet,//covers.openlibrary.org/b/olid/OL7067349M-M.jpg
The gift,Marcel Mauss,ancient_civilization,First published in 1954,/works/OL15816245W?edition=ia%3Agiftformsfunctio00maus,/authors/OL261762A/Marcel_Mauss,//covers.openlibrary.org/b/olid/OL13684064M-M.jpg
"Her-Bak, ""Chick Pea"": The Living Face of Ancient Egypt",Isha Schwaller de Lubicz,ancient_civilization,First published in 1950,/works/OL1350708W?edition=ia%3Aherbakchickpeali0000schw,/authors/OL137845A/Isha_Schwaller_de_Lubicz,//covers.openlibrary.org/b/olid/OL5341042M-M.jpg
"Red Land, Black Land: Daily Life in Ancient Egypt",Barbara Mertz,ancient_civilization,First published in 1966,/works/OL4784597W?edition=ia%3Aredlandblackland00mert,/authors/OL1005934A/Barbara_Mertz,//covers.openlibrary.org/b/olid/OL4722233M-M.jpg
Letters from a father to his daughter,Jawaharlal Nehru,ancient_civilization,First published in 1930,/works/OL296153W?edition=ia%3Alettersfromfathe00jawa,/authors/OL741A/Jawaharlal_Nehru,//covers.openlibrary.org/b/olid/OL7641615M-M.jpg
The origin of civilized societies,Rushton Coulborn,ancient_civilization,First published in 1959,/works/OL146155W?edition=ia%3Aoriginofcivilize0000coul,/authors/OL2001901A/Rushton_Coulborn,//covers.openlibrary.org/b/olid/OL6269067M-M.jpg
The lost continent of Mu,James Churchward,ancient_civilization,First published in 1931,/works/OL7550768W,/authors/OL2310389A/James_Churchward,//covers.openlibrary.org/b/olid/OL8059007M-M.jpg
Intellectual adventure of ancient man,Henri Frankfort,ancient_civilization,First published in 1946,/works/OL1141021W?edition=ia%3Aintellectualadve0000fran,/authors/OL116181A/Henri_Frankfort,//covers.openlibrary.org/b/olid/OL6510549M-M.jpg
The religions of the ancient world,George Rawlinson,ancient_civilization,First published in 1880,/works/OL5160482W?edition=ia%3Areligionsofancie00rawliala,/authors/OL1144005A/George_Rawlinson,//covers.openlibrary.org/b/olid/OL7230942M-M.jpg
The human venture,Anthony Esler,ancient_civilization,First published in 1969,/works/OL15070W?edition=ia%3Ahumanventurefrom0000esle,/authors/OL23044A/Anthony_Esler,//covers.openlibrary.org/b/olid/OL3675670M-M.jpg
Day of the Dragon King,Mary Pope Osborne,ancient_civilization,First published in 1998,/works/OL16032748W?edition=ia%3Aisbn_B000FCCZ6A_0,/authors/OL7024285A/Mary_Pope_Osborne,//covers.openlibrary.org/b/olid/OL31418280M-M.jpg
From the tablets of Sumer,Samuel Noah Kramer,ancient_civilization,First published in 1956,/works/OL2720790W?edition=ia%3Afromtabletsofsum0000kram,/authors/OL398202A/Samuel_Noah_Kramer,//covers.openlibrary.org/b/olid/OL6199664M-M.jpg
Wonderful Ethiopians of the ancient Cushite empire,Drusilla Dunjee Houston,ancient_civilization,First published in 1985,/works/OL19990889W,/authors/OL3947072A/Drusilla_Dunjee_Houston,//covers.openlibrary.org/b/olid/OL27171003M-M.jpg
Ancient Civilizations,Chris Scarre,ancient_civilization,First published in 2015,/works/OL21646665W,/authors/OL2659178A/Chris_Scarre,/images/icons/avatar_book-sm.png
Introduction to the Ancient World,Lukas de Blois,ancient_civilization,First published in 2008,/works/OL21645098W,/authors/OL540444A/Lukas_de_Blois,/images/icons/avatar_book-sm.png
Man makes himself,V. Gordon Childe,ancient_civilization,First published in 1936,/works/OL1138719W?edition=ia%3Amanmakeshimself00chil,/authors/OL115986A/V._Gordon_Childe,//covers.openlibrary.org/b/olid/OL6090570M-M.jpg
DAWN of CIVILIZATION: Egypt and Chaldea,Gaston Maspero,ancient_civilization,First published in 1894,/works/OL15347368W?edition=ia%3Adawnofcivilizati00masprich,/authors/OL113738A/Gaston_Maspero,//covers.openlibrary.org/b/olid/OL23293077M-M.jpg
Everyday Life,Walter A. Hazen,ancient_civilization,First published in 1997,/works/OL2878150W?edition=ia%3Aeverydaylife00walt,/authors/OL435313A/Walter_A._Hazen,//covers.openlibrary.org/b/olid/OL7669978M-M.jpg
The face of the ancient Orient,Sabatino Moscati,ancient_civilization,First published in 1960,/works/OL1402842W?edition=ia%3Afaceofancientori0000unse,/authors/OL144481A/Sabatino_Moscati,//covers.openlibrary.org/b/olid/OL22127598M-M.jpg
The flowers of ancient history,John Adams,ancient_civilization,First published in 1789,/works/OL1640863W,/authors/OL182924A/John_Adams,/images/icons/avatar_book-sm.png
Ancient Egypt,Lorna Oakes,ancient_civilization,First published in 2002,/works/OL8309378W?edition=ia%3Aancientegyptillu00oake,/authors/OL2760976A/Lorna_Oakes,//covers.openlibrary.org/b/olid/OL26583915M-M.jpg
Ancient Egypt: Anatomy of a Civilization,Barry J. Kemp,ancient_civilization,First published in 1989,/works/OL4630024W?edition=ia%3Aancientegyptanat00kemp,/authors/OL950271A/Barry_J._Kemp,//covers.openlibrary.org/b/olid/OL3395847M-M.jpg
Cicero and the Roman Republic,Frank Richard Cowell,ancient_civilization,First published in 1948,/works/OL1375609W,/authors/OL140904A/Frank_Richard_Cowell,/images/icons/avatar_book-sm.png
World's Most Amazing Lost Cities,Ann Weil,ancient_civilization,First published in 2011,/works/OL25132627W?edition=ia%3Aworldsmostamazin0000weil_x0f1,/authors/OL6834032A/Ann_Weil,//covers.openlibrary.org/b/olid/OL34453476M-M.jpg
Rome & Romans,Heather Amery,ancient_civilization,First published in 1976,/works/OL2989875W?edition=ia%3Aromeromans0000amer,/authors/OL457920A/Heather_Amery,//covers.openlibrary.org/b/olid/OL7958222M-M.jpg
Ancient ideals,Henry Osborn Taylor,ancient_civilization,First published in 1896,/works/OL1794205W?edition=ia%3Aancientidealsstu03tayluoft,/authors/OL215671A/Henry_Osborn_Taylor,//covers.openlibrary.org/b/olid/OL7249134M-M.jpg
"Man, State and Deity",Victor Ehrenberg,ancient_civilization,First published in 2011,/works/OL20427591W,/authors/OL2684507A/Victor_Ehrenberg,//covers.openlibrary.org/b/olid/OL27649347M-M.jpg
A History of Ancient Egypt,George Rawlinson,ancient_civilization,First published in 1880,/works/OL5160481W?edition=ia%3Aancientegypt01rawl,/authors/OL1144005A/George_Rawlinson,//covers.openlibrary.org/b/olid/OL13520556M-M.jpg
History of Ancient Civilization,Charles Seignobos,ancient_civilization,First published in 1906,/works/OL2345050W?edition=ia%3Ab2486318x,/authors/OL317397A/Charles_Seignobos,//archive.org/services/img/b2486318x
Einführung in die alte Geschichte,Hermann Bengtson,ancient_civilization,First published in 1949,/works/OL1412101W,/authors/OL145824A/Hermann_Bengtson,/images/icons/avatar_book-sm.png
The birth of civilization in the Near East,Henri Frankfort,ancient_civilization,First published in 1950,/works/OL1141019W?edition=ia%3Abirthofcivilizat0000fran_z6m8,/authors/OL116181A/Henri_Frankfort,//covers.openlibrary.org/b/olid/OL6091772M-M.jpg
Gods and men,"Parkes, Henry Bamford",ancient_civilization,First published in 1959,/works/OL5290347W?edition=ia%3Agodsmenoriginsof00park,/authors/OL1199766A/Parkes_Henry_Bamford,//covers.openlibrary.org/b/olid/OL6268932M-M.jpg
The face of the ancient Orient,Sabatino Moscati,ancient_civilization,First published in 1960,/works/OL21169064W,/authors/OL8019668A/Sabatino_Moscati,/images/icons/avatar_book-sm.png
A long time ago,Robin Place,ancient_civilization,First published in 1969,/works/OL2916967W,/authors/OL444309A/Robin_Place,/images/icons/avatar_book-sm.png
The ancient history of the near East,"Hall, H. R.",ancient_civilization,First published in 1913,/works/OL217958W,/authors/OL2444441A/Hall_H._R.,/images/icons/avatar_book-sm.png
Greek science in antiquity,Marshall Clagett,ancient_civilization,First published in 1955,/works/OL4814327W?edition=ia%3Agreekscienceinan0000clag,/authors/OL1014663A/Marshall_Clagett,//covers.openlibrary.org/b/olid/OL6179422M-M.jpg
The grandeur that was Rome,J. C. Stobart,ancient_civilization,First published in 1912,/works/OL4646291W?edition=ia%3Agrandeurthatwasr00stob,/authors/OL954528A/J._C._Stobart,//covers.openlibrary.org/b/olid/OL5074364M-M.jpg
Vercingétorix,Georges Bordonove,ancient_civilization,First published in 1959,/works/OL136401W?edition=ia%3Avercingetorix0000bord,/authors/OL44297A/Georges_Bordonove,//covers.openlibrary.org/b/olid/OL17806561M-M.jpg
New Light on the Most Ancient East,V. Gordon Childe,ancient_civilization,First published in 1953,/works/OL21261954W,/authors/OL5419739A/V._Gordon_Childe,//covers.openlibrary.org/b/olid/OL28786426M-M.jpg
Celtes et Gallo-Romains,Jean-Jacques Hatt,ancient_civilization,First published in 1970,/works/OL1313890W,/authors/OL133562A/Jean-Jacques_Hatt,/images/icons/avatar_book-sm.png
When Egypt ruled the East,Georg Steindorff,ancient_civilization,First published in 1942,/works/OL1333168W?edition=ia%3Awhenegyptruledea00stei,/authors/OL135931A/Georg_Steindorff,//covers.openlibrary.org/b/olid/OL6431548M-M.jpg
I wonder why pyramids were built?: and other questions about Ancient Egypt,Philip Steele,ancient_civilization,First published in 1995,/works/OL51648W?edition=ia%3Aiwonderwhypyrami0000stee_k5l4,/authors/OL1427291A/Philip_Steele,//covers.openlibrary.org/b/olid/OL1105124M-M.jpg
The cultural unity of Negro Africa,Cheikh Anta Diop,ancient_civilization,First published in 1959,/works/OL2335895W?edition=ia%3Aculturalunityofb0000diop,/authors/OL316079A/Cheikh_Anta_Diop,//covers.openlibrary.org/b/olid/OL1161293M-M.jpg
Museum of antiquity,Levi W. Yaggy,ancient_civilization,First published in 1880,/works/OL203615W?edition=ia%3Amuseumofantiquit00yagg_0,/authors/OL2406538A/Levi_W._Yaggy,//covers.openlibrary.org/b/olid/OL7009297M-M.jpg
Ancient Medicine,Vivian Nutton,ancient_civilization,First published in 2004,/works/OL4672144W?edition=ia%3Aancientmedicine0000nutt_b5h3,/authors/OL962600A/Vivian_Nutton,//covers.openlibrary.org/b/olid/OL25893517M-M.jpg
How the Irish saved civilization,Thomas Cahill,ancient_civilization,First published in 1995,/works/OL15837069W?edition=ia%3Ahowirishsavedciv00cahi,/authors/OL221699A/Thomas_Cahill,//covers.openlibrary.org/b/olid/OL1103149M-M.jpg
Rome in Africa,Susan Raven,ancient_civilization,First published in 1969,/works/OL4285934W?edition=ia%3Aromeafrica00rave,/authors/OL831498A/Susan_Raven,//covers.openlibrary.org/b/olid/OL1711247M-M.jpg
Classical Greece,C. M. Bowra,ancient_civilization,First published in 1965,/works/OL1190878W?edition=ia%3Aclassicalgreece00bowrrich,/authors/OL120259A/C._M._Bowra,//covers.openlibrary.org/b/olid/OL5945763M-M.jpg
The ancient economy,Walter Scheidel,ancient_civilization,First published in 2002,/works/OL18398589W,/authors/OL422112A/Walter_Scheidel,//covers.openlibrary.org/b/olid/OL7964016M-M.jpg
Ancient World,Heidi Hayes Jacobs,ancient_civilization,First published in 1998,/works/OL2666081W?edition=ia%3Aprenticehallworl00jaco,/authors/OL388879A/Heidi_Hayes_Jacobs,//covers.openlibrary.org/b/olid/OL10088346M-M.jpg
La religion romaine d'Auguste aux Antonins,"Boissier, Gaston",ancient_civilization,First published in 1874,/works/OL1545802W?edition=ia%3Alareligionromai00bois,/authors/OL164406A/Boissier_Gaston,//covers.openlibrary.org/b/olid/OL24792587M-M.jpg
Woman's share in primitive culture,Otis Tufton Mason,ancient_civilization,First published in 1894,/works/OL1621734W?edition=ia%3Awomansshareinpri00maso,/authors/OL177882A/Otis_Tufton_Mason,//covers.openlibrary.org/b/olid/OL23361051M-M.jpg
Brill's New Pauly: Encyclopaedia of the Ancient World,Reinhard Selinger,ancient_civilization,First published in 2002,/works/OL3091594W,/authors/OL484065A/Reinhard_Selinger,//covers.openlibrary.org/b/olid/OL9084351M-M.jpg
The children of the sun,W. J. Perry,ancient_civilization,First published in 1923,/works/OL140612W,/authors/OL2074471A/W._J._Perry,//covers.openlibrary.org/b/olid/OL8805695M-M.jpg
What did the Vikings do for me?,Elizabeth Raum,ancient_civilization,First published in 2010,/works/OL15299894W?edition=ia%3Awhatdidvikingsdo0000raum,/authors/OL1425365A/Elizabeth_Raum,//covers.openlibrary.org/b/olid/OL23736499M-M.jpg
Ancient Graffiti In Context,Jennifer Baird,ancient_civilization,First published in 2010,/works/OL20400210W,/authors/OL8103276A/Jennifer_Baird,//covers.openlibrary.org/b/olid/OL27617990M-M.jpg
Consuming ancient Egypt,Sally MacDonald,ancient_civilization,First published in 2003,/works/OL17943490W?edition=ia%3Aconsumingancient0000unse,/authors/OL4818251A/Sally_MacDonald,//covers.openlibrary.org/b/olid/OL3320789M-M.jpg
The great transformation: the beginning of our religious traditions,Karen Armstrong,ancient_civilization,First published in 2006,/works/OL3280811W?edition=ia%3Agreattransformat00arms_617,/authors/OL535878A/Karen_Armstrong,//covers.openlibrary.org/b/olid/OL3424583M-M.jpg
La pensée sauvage,Claude Lévi-Strauss,ancient_civilization,First published in 1962,/works/OL11315680W?edition=ia%3Alapenseesauvage00levi,/authors/OL2632184A/Claude_Lévi-Strauss,//covers.openlibrary.org/b/olid/OL5525910M-M.jpg
The dawn of history,"Myres, John Linton Sir",ancient_civilization,First published in 1911,/works/OL1194008W?edition=ia%3Adawnofhistory00myreuoft,/authors/OL120594A/Myres_John_Linton_Sir,//covers.openlibrary.org/b/olid/OL7098860M-M.jpg
The discovery of the mind: the Greek origins of European thought,Bruno Snell,ancient_civilization,First published in 1953,/works/OL1433689W?edition=ia%3Adiscoveryofmindg00snel,/authors/OL149599A/Bruno_Snell,//covers.openlibrary.org/b/olid/OL24751991M-M.jpg
Man Makes Himself,Gordon V. Childe,ancient_civilization,First published in 1951,/works/OL32421098W,/authors/OL9947851A/Gordon_V._Childe,/images/icons/avatar_book-sm.png
The dawn of history,C. F. Keary,ancient_civilization,First published in 1870,/works/OL6559295W?edition=ia%3Adawnofhistoryint03kear,/authors/OL1757535A/C._F._Keary,//covers.openlibrary.org/b/olid/OL6927339M-M.jpg
The historie of the world,Walter Raleigh,ancient_civilization,First published in 1628,/works/OL498269W,/authors/OL33141A/Walter_Raleigh,/images/icons/avatar_book-sm.png
The Greeks: an introduction to their culture,Robin Sowerby,ancient_civilization,First published in 1995,/works/OL3751093W?edition=ia%3Agreeksintroducti0000sowe_g7p4,/authors/OL659018A/Robin_Sowerby,//covers.openlibrary.org/b/olid/OL7483335M-M.jpg
The age of the gods: a study in the origins of culture in prehistoric Europe and the ancient East,Christopher Dawson,ancient_civilization,First published in 1928,/works/OL1457513W?edition=ia%3Aageofgodsstudyin0000daws,/authors/OL153990A/Christopher_Dawson,//covers.openlibrary.org/b/olid/OL5602872M-M.jpg
Antient metaphysics,"James Burnett, Lord Monboddo",ancient_civilization,First published in 1779,/works/OL3601415W?edition=ia%3Aantientmetaphysi01monb,/authors/OL610463A/James_Burnett_Lord_Monboddo,//covers.openlibrary.org/b/olid/OL23278207M-M.jpg
Saving the city,Malcolm Schofield,ancient_civilization,First published in 1998,/works/OL1910772W?edition=ia%3Asavingcityphilos00scho,/authors/OL228891A/Malcolm_Schofield,//covers.openlibrary.org/b/olid/OL365725M-M.jpg
Before the Bible,Cyrus Herzl Gordon,ancient_civilization,First published in 1962,/works/OL1186189W?edition=ia%3Acommonbackground0000gord,/authors/OL119799A/Cyrus_Herzl_Gordon,//covers.openlibrary.org/b/olid/OL5290777M-M.jpg
Early civilization,Alexander Alexandrovitch Goldenweiser,ancient_civilization,First published in 1921,/works/OL6925578W?edition=ia%3Aearlycivilizatio00golduoft,/authors/OL4277339A/Alexander_Alexandrovitch_Goldenweiser,//covers.openlibrary.org/b/olid/OL7222616M-M.jpg
People of the Earth,Brian M. Fagan,ancient_civilization,First published in 2003,/works/OL21391775W,/authors/OL24150A/Brian_M._Fagan,/images/icons/avatar_book-sm.png
Memoirs of the American Academy in Rome,American Academy in Rome.,ancient_civilization,First published in 1918,/works/OL2921872W,/authors/OL445140A/American_Academy_in_Rome.,//covers.openlibrary.org/b/olid/OL12117159M-M.jpg
From Mycenae to Homer,T. B. L. Webster,ancient_civilization,First published in 1958,/works/OL839992W,/authors/OL72214A/T._B._L._Webster,/images/icons/avatar_book-sm.png
Secret Places of the Lion,George Hunt Williamson,ancient_civilization,First published in 1958,/works/OL2979923W?edition=ia%3Asecretplacesofli0000will,/authors/OL456030A/George_Hunt_Williamson,//covers.openlibrary.org/b/olid/OL811625M-M.jpg
Ancient civilizations,Christopher Scarre,ancient_civilization,First published in 1997,/works/OL1872340W?edition=ia%3Aancientcivilizat0000scar,/authors/OL224157A/Christopher_Scarre,//covers.openlibrary.org/b/olid/OL28808941M-M.jpg
Imperial Rome,"Hadas, Moses",ancient_civilization,First published in 1965,/works/OL6698298W?edition=ia%3Aimperialrome000hada,/authors/OL1811258A/Hadas_Moses,//covers.openlibrary.org/b/olid/OL15103031M-M.jpg
The Scorpion God: three short novels,William Golding,ancient_civilization,First published in 1971,/works/OL2430207W?edition=ia%3Ascorpiongodthree0000gold,/authors/OL335424A/William_Golding,//covers.openlibrary.org/b/olid/OL22578953M-M.jpg
The civilization of Ancient Egypt,Paul Bede Johnson,ancient_civilization,First published in 1978,/works/OL21465W?edition=ia%3Acivilizationofan0000john_i3g7,/authors/OL24645A/Paul_Bede_Johnson,//covers.openlibrary.org/b/olid/OL21619675M-M.jpg
Museum of antiquity,L. W. Yaggy,ancient_civilization,First published in 1881,/works/OL255062W?edition=ia%3Amuseumofantiqui00yagguoft,/authors/OL2608289A/L._W._Yaggy,//covers.openlibrary.org/b/olid/OL23320898M-M.jpg
The Art and Architecture of Ancient Egypt,William Stevenson Smith,ancient_civilization,First published in 1958,/works/OL1237636W?edition=ia%3Aartarchitectureo0000smit_s3w4,/authors/OL124928A/William_Stevenson_Smith,//covers.openlibrary.org/b/olid/OL6243365M-M.jpg
The Roots of Civilisation: Prison Writings,Abdullah Öcalan,ancient_civilization,First published in 2001,/works/OL13671038W,/authors/OL5721734A/Abdullah_Öcalan,//covers.openlibrary.org/b/olid/OL22748226M-M.jpg
Goethe & the Greeks,"Trevelyan, Humphrey Baron Trevelyan",ancient_civilization,First published in 1941,/works/OL1174599W?edition=ia%3Agoethegreeks00trev_696,/authors/OL118711A/Trevelyan_Humphrey_Baron_Trevelyan,//covers.openlibrary.org/b/olid/OL4258380M-M.jpg
Globalizing Roman culture,Richard Hingley,ancient_civilization,First published in 2005,/works/OL936935W?edition=ia%3Aglobalizingroman00hing,/authors/OL82731A/Richard_Hingley,//covers.openlibrary.org/b/olid/OL3295400M-M.jpg
