title,author,category,publish_year,title_id,author_id,cover_url
The Holocene,Neil Roberts,archaeology,First published in 1989,/works/OL262835W?edition=ia%3Aholoceneenvironm00robe,/authors/OL2623389A/Neil_Roberts,//covers.openlibrary.org/b/olid/OL7609139M-M.jpg
"Pre-historic times, as illustrated by ancient remains, and the manners and customs of modern savages",Sir John Lubbock,archaeology,First published in 1869,/works/OL1532354W?edition=ia%3Aprehistorictimes00lubbuoft,/authors/OL162549A/Sir_John_Lubbock,//covers.openlibrary.org/b/olid/OL7193116M-M.jpg
"BC, the archaeology of the Bible lands",Magnus Magnusson,archaeology,First published in 1977,/works/OL4667936W,/authors/OL961175A/Magnus_Magnusson,/images/icons/avatar_book-sm.png
Be Buried in the Rain,Barbara Michaels,archaeology,First published in 1985,/works/OL1960310W?edition=ia%3Abeburiedinrai00mich,/authors/OL235325A/Barbara_Michaels,//covers.openlibrary.org/b/olid/OL2552345M-M.jpg
Der erste Amerikaner,C. W. Ceram,archaeology,First published in 1971,/works/OL3477572W?edition=ia%3Afirstamericansto00cera,/authors/OL579858A/C._W._Ceram,//covers.openlibrary.org/b/olid/OL5447331M-M.jpg
Reflections of our past,John Relethford,archaeology,First published in 2003,/works/OL62326W?edition=ia%3Areflectionsofour00rele,/authors/OL23599A/John_Relethford,//covers.openlibrary.org/b/olid/OL17107583M-M.jpg
Girl at Sea,Maureen Johnson,archaeology,First published in 2007,/works/OL5706124W?edition=ia%3Agirlatsea0000john,/authors/OL1388341A/Maureen_Johnson,//covers.openlibrary.org/b/olid/OL7278252M-M.jpg
Pleasure of ruins,Rose Macaulay,archaeology,First published in 1953,/works/OL4470526W?edition=ia%3Arosemacaulayplea0000unse,/authors/OL4322660A/Rose_Macaulay,//covers.openlibrary.org/b/olid/OL5992801M-M.jpg
The treasury of ancient Egypt,Arthur Edward Pearse Brome Weigall,archaeology,First published in 1911,/works/OL6596252W?edition=ia%3Atreasuryofancien00weigrich,/authors/OL1771441A/Arthur_Edward_Pearse_Brome_Weigall,//covers.openlibrary.org/b/olid/OL23349789M-M.jpg
Exploration archéologique de Délos,École française d'Athènes,archaeology,First published in 1909,/works/OL12210838W,/authors/OL6886926A/École_française_d'Athènes,//covers.openlibrary.org/b/olid/OL18596596M-M.jpg
The Routledge handbook of Greek mythology: based on H.J. Rose's Handbook of Greek mythology,Robin Hard,archaeology,First published in 2003,/works/OL6033793W?edition=ia%3Ahandbookgreekmyt00hard,/authors/OL1516783A/Robin_Hard,//covers.openlibrary.org/b/olid/OL3684867M-M.jpg
Brief History of Archaeology,Brian M. Fagan,archaeology,First published in 2015,/works/OL21292164W,/authors/OL24150A/Brian_M._Fagan,//covers.openlibrary.org/b/olid/OL28829136M-M.jpg
Intercultural competence,Myron W. Lustig,archaeology,First published in 1993,/works/OL1860250W,/authors/OL222713A/Myron_W._Lustig,//covers.openlibrary.org/b/olid/OL3558200M-M.jpg
Metsadah,Yigael Yadin,archaeology,First published in 1966,/works/OL4112204W?edition=ia%3Amasadaherodsfort0000yadi_z7n8,/authors/OL771222A/Yigael_Yadin,//covers.openlibrary.org/b/olid/OL22130318M-M.jpg
The Past in Perspective: an introduction to human prehistory,Kenneth L. Feder,archaeology,First published in 1995,/works/OL1870923W?edition=ia%3Apastinperspectiv00fede_0,/authors/OL224008A/Kenneth_L._Feder,//covers.openlibrary.org/b/olid/OL8610019M-M.jpg
Report of archaeological watching brief,Stuart Farrell,archaeology,First published in 2003,/works/OL11593687W,/authors/OL4892413A/Stuart_Farrell,/images/icons/avatar_book-sm.png
Advances in archaeological method and theory,Michael B. Schiffer,archaeology,First published in 1982,/works/OL19566294W?edition=ia%3Aadvancesinarchae0000unse,/authors/OL241206A/Michael_B._Schiffer,//covers.openlibrary.org/b/olid/OL3493888M-M.jpg
Zhong yan yuan li shi yu yan yan jiu suo ji kan lun wen lei bian,Zhonghua shu ju. Bian ji bu,archaeology,First published in 2009,/works/OL33263453W,/authors/OL8744693A/Zhonghua_shu_ju._Bian_ji_bu,/images/icons/avatar_book-sm.png
Annual Review of Anthropology,Bernard J. Siegel,archaeology,First published in 1973,/works/OL7499027W?edition=ia%3Aannualreviewofan0003unse,/authors/OL2280619A/Bernard_J._Siegel,//covers.openlibrary.org/b/olid/OL11431166M-M.jpg
World Prehistory,Brian M. Fagan,archaeology,First published in 2011,/works/OL21286115W,/authors/OL24150A/Brian_M._Fagan,//covers.openlibrary.org/b/olid/OL32579778M-M.jpg
From the tablets of Sumer,Samuel Noah Kramer,archaeology,First published in 1956,/works/OL2720790W?edition=ia%3Afromtabletsofsum0000kram,/authors/OL398202A/Samuel_Noah_Kramer,//covers.openlibrary.org/b/olid/OL6199664M-M.jpg
The lost continent of Mu,James Churchward,archaeology,First published in 1931,/works/OL7550768W,/authors/OL2310389A/James_Churchward,//covers.openlibrary.org/b/olid/OL8059007M-M.jpg
"Near-surface, high resolution geophysical methods for cultural resource management and archaeological investigations",Don H. Heimmer,archaeology,First published in 1992,/works/OL2504384W,/authors/OL351722A/Don_H._Heimmer,/images/icons/avatar_book-sm.png
Ur of the Chaldees,Leonard Woolley,archaeology,First published in 1929,/works/OL1526138W?edition=ia%3Aurofchaldeesreco0000wool_u6t3,/authors/OL162010A/Leonard_Woolley,//covers.openlibrary.org/b/olid/OL6157173M-M.jpg
The Jesus family tomb,Simcha Jacobovici,archaeology,First published in 2007,/works/OL278216W?edition=ia%3Ajesusfamilytombt00jaco,/authors/OL2631977A/Simcha_Jacobovici,//covers.openlibrary.org/b/olid/OL17218175M-M.jpg
Trojanische Alterthümer,Heinrich Schliemann,archaeology,First published in 1874,/works/OL1176334W?edition=ia%3Atrojanischealter00schl,/authors/OL118891A/Heinrich_Schliemann,//covers.openlibrary.org/b/olid/OL23350732M-M.jpg
Frozen in time,Owen Beattie,archaeology,First published in 1987,/works/OL4098802W?edition=ia%3Afrozenintimeunlo0000beat,/authors/OL767916A/Owen_Beattie,//covers.openlibrary.org/b/olid/OL2066851M-M.jpg
Vergina: the royal tombs and the ancient city,Manolis Andronikos,archaeology,First published in 1969,/works/OL5182377W,/authors/OL5444439A/Manolis_Andronikos,//covers.openlibrary.org/b/olid/OL9159199M-M.jpg
Looking for Dilmun,Geoffrey Bibby,archaeology,First published in 1969,/works/OL5152589W?edition=ia%3Alookingfordilmun00bibb,/authors/OL1140944A/Geoffrey_Bibby,//covers.openlibrary.org/b/olid/OL5679546M-M.jpg
The Fight for Jerusalem: ha-etgar ha-medini shel Yiśraʼel,Dore Gold,archaeology,First published in 2007,/works/OL2798594W?edition=ia%3Afightforjerusale00gold,/authors/OL414842A/Dore_Gold,//covers.openlibrary.org/b/olid/OL8892509M-M.jpg
Archaeology and society,Grahame Clark,archaeology,First published in 1939,/works/OL11313678W?edition=ia%3Aarchaeologysocie00clar_181,/authors/OL4752360A/Grahame_Clark,//covers.openlibrary.org/b/olid/OL16356273M-M.jpg
Tiryns,Heinrich Schliemann,archaeology,First published in 1885,/works/OL1176333W?edition=ia%3Atirynsprehistori00schl_1,/authors/OL118891A/Heinrich_Schliemann,//covers.openlibrary.org/b/olid/OL6948291M-M.jpg
"State, power & politics in the making of the modern Middle East","Owen, Roger",archaeology,First published in 1991,/works/OL1922441W?edition=ia%3Astatepowerpoliti0000owen,/authors/OL230436A/Owen_Roger,//covers.openlibrary.org/b/olid/OL16975709M-M.jpg
The Viking Symbol Mystery,Franklin W. Dixon,archaeology,First published in 1962,/works/OL39977W?edition=ia%3Ahardyboys4200fran,/authors/OL21219A/Franklin_W._Dixon,//covers.openlibrary.org/b/olid/OL7539912M-M.jpg
Man makes himself,V. Gordon Childe,archaeology,First published in 1936,/works/OL1138719W?edition=ia%3Amanmakeshimself00chil,/authors/OL115986A/V._Gordon_Childe,//covers.openlibrary.org/b/olid/OL6090570M-M.jpg
Ancient Central Andes,Jeffrey Quilter,archaeology,First published in 2013,/works/OL26751568W,/authors/OL7480092A/Jeffrey_Quilter,/images/icons/avatar_book-sm.png
Discovering our past,Wendy Ashmore,archaeology,First published in 1988,/works/OL470129W?edition=ia%3Adiscoveringourpa0000ashm_l2j2,/authors/OL27416A/Wendy_Ashmore,//covers.openlibrary.org/b/olid/OL2395119M-M.jpg
Archaeology,David Hurst Thomas,archaeology,First published in 1979,/works/OL504491W?edition=ia%3Aarchaeology00thom,/authors/OL33494A/David_Hurst_Thomas,//covers.openlibrary.org/b/olid/OL4737396M-M.jpg
Les frontons du temple de 4e siècle,Francis Croissant,archaeology,First published in 1902,/works/OL5416767W?edition=ia%3Afouillesdedelphe45ecoluoft,/authors/OL1265829A/Francis_Croissant,//archive.org/services/img/fouillesdedelphe45ecoluoft
The Word: a novel.,Irving Wallace,archaeology,First published in 1972,/works/OL4287694W?edition=ia%3Awordnovel00wall,/authors/OL831971A/Irving_Wallace,//covers.openlibrary.org/b/olid/OL23253449M-M.jpg
Crusader Archaeology,Adrian J. Boas,archaeology,First published in 2005,/works/OL21236211W,/authors/OL7982628A/Adrian_J._Boas,//covers.openlibrary.org/b/olid/OL28835766M-M.jpg
Ancient Lives,Brian M. Fagan,archaeology,First published in 2011,/works/OL21298300W,/authors/OL24150A/Brian_M._Fagan,//covers.openlibrary.org/b/olid/OL30169938M-M.jpg
Negotiating Cultural Identity,Himanshu Prabha Ray,archaeology,First published in 2015,/works/OL21088454W,/authors/OL650914A/Himanshu_Prabha_Ray,/images/icons/avatar_book-sm.png
Ebla,Paolo Matthiae,archaeology,First published in 1977,/works/OL611502W?edition=ia%3Aeblaempireredisc00matt,/authors/OL47204A/Paolo_Matthiae,//covers.openlibrary.org/b/olid/OL7437396M-M.jpg
Prehistoric Pinkerton,Steven Kellogg,archaeology,First published in 1987,/works/OL497008W?edition=ia%3Aprehistoricpinke00kell_0,/authors/OL33086A/Steven_Kellogg,//covers.openlibrary.org/b/olid/OL20931080M-M.jpg
"Culture, people, nature",Marvin Harris,archaeology,First published in 1975,/works/OL35660W?edition=ia%3Aculturepeoplenat0000harr,/authors/OL30811A/Marvin_Harris,//covers.openlibrary.org/b/olid/OL21620499M-M.jpg
