title,author,category,publish_year,title_id,author_id,cover_url
Paddington Helps Out (Paddington),Michael Bond,bears,First published in 1960,/works/OL261381W?edition=ia%3Apaddingtonhelpso00bond,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL24216165M-M.jpg
Peace at last,Jill Murphy,bears,First published in 1980,/works/OL496121W?edition=ia%3Apeaceatlast0000murp_h0p8,/authors/OL33010A/Jill_Murphy,//covers.openlibrary.org/b/olid/OL3848836M-M.jpg
Pooh Invents a New Game and Eeyore Joins In,A. A. Milne,bears,First published in 1983,/works/OL476435W?edition=ia%3Apoohinventsnewga00miln,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL24830399M-M.jpg
Paddington Bear (Paddington),Michael Bond,bears,First published in 1972,/works/OL261376W?edition=ia%3Apaddingtonbear00bond,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL5409707M-M.jpg
Living Wild,Melissa Gish,bears,First published in 2012,/works/OL20326949W?edition=ia%3Acougars0000gish_i7e6,/authors/OL238614A/Melissa_Gish,//covers.openlibrary.org/b/olid/OL28775311M-M.jpg
Kiss Good Night,Amy Hest,bears,First published in 1984,/works/OL30391W?edition=ia%3Aunbesodebuenasno00amyh,/authors/OL27541A/Amy_Hest,//covers.openlibrary.org/b/olid/OL12302106M-M.jpg
Paddington at Large (Paddington Bear),Michael Bond,bears,First published in 1962,/works/OL261372W?edition=ia%3Apaddingtonatlarg00bond,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL24216164M-M.jpg
Ira Sleeps Over,Bernard Waber,bears,First published in 1972,/works/OL1815371W?edition=ia%3Aisbn_0590099205,/authors/OL217726A/Bernard_Waber,//covers.openlibrary.org/b/olid/OL26331163M-M.jpg
Ask Mr. Bear,Marjorie Flack,bears,First published in 1932,/works/OL2588350W?edition=ia%3Aaskmrbear00flac,/authors/OL371194A/Marjorie_Flack,//covers.openlibrary.org/b/olid/OL23242474M-M.jpg
You and Me,Martin Waddell,bears,First published in 1996,/works/OL114204W?edition=ia%3Ayoumelittlebear0000wadd_x3x1,/authors/OL32625A/Martin_Waddell,//covers.openlibrary.org/b/olid/OL802890M-M.jpg
Why are we in Vietnam?,Norman Mailer,bears,First published in 1967,/works/OL1822190W?edition=ia%3Awhyareweinvietna0000unse_a4k4,/authors/OL218440A/Norman_Mailer,//covers.openlibrary.org/b/olid/OL23784284M-M.jpg
Balloon,Sterling/Balloon,bears,First published in 1998,/works/OL8451385W?edition=ia%3Abenjamintakescar0000lebl,/authors/OL2819424A/Sterling_Balloon,//covers.openlibrary.org/b/olid/OL7943250M-M.jpg
It Is Shown That Tiggers Don't Climb Trees,A. A. Milne,bears,First published in 1974,/works/OL476761W?edition=ia%3Atiggersdontclimb0000miln,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL28258872M-M.jpg
Old Bear,Jane Hissey,bears,First published in 1986,/works/OL847606W?edition=ia%3Aoldbear0000hiss_a3w3,/authors/OL73178A/Jane_Hissey,//covers.openlibrary.org/b/olid/OL19635157M-M.jpg
Wolf Brother,Michelle Paver,bears,First published in 2004,/works/OL5708851W?edition=ia%3Awolfbrotherchron0000mich,/authors/OL1388838A/Michelle_Paver,//covers.openlibrary.org/b/olid/OL8926635M-M.jpg
Timmy Failure: Mistakes Were Made,Stephan Pastis,bears,First published in 2013,/works/OL21277834W?edition=ia%3Atimmyfailuremist0000past_q4u7,/authors/OL1396229A/Stephan_Pastis,//covers.openlibrary.org/b/olid/OL32147696M-M.jpg
Paddington goes to town,Michael Bond,bears,First published in 1968,/works/OL65386W?edition=ia%3Apaddingtongoesto00mich,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL9831163M-M.jpg
A House is built at Pooh Corner for Eeyore,A. A. Milne,bears,First published in 1976,/works/OL476406W?edition=ia%3Ahouseisbuiltatpo0000miln,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL10210987M-M.jpg
Piglet is Entirely Surrounded by Water,A. A. Milne,bears,First published in 1976,/works/OL7988352W?edition=ia%3Apigletisentirely0000miln_o0a3,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL19113346M-M.jpg
Poems (Now We Are Six / When We Were Very Young),A. A. Milne,bears,First published in 1958,/works/OL476825W?edition=ia%3Aisbn_0525432922,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL26331933M-M.jpg
Paddington at work,Michael Bond,bears,First published in 1966,/works/OL65385W?edition=ia%3Apaddingtonatwork0000bond_r4a0,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL17405243M-M.jpg
We're going on a bear hunt,Michael Rosen,bears,First published in 1989,/works/OL832210W,/authors/OL71086A/Michael_Rosen,//covers.openlibrary.org/b/olid/OL1707349M-M.jpg
Rabbit & Bear,Julian Gough,bears,First published in 2018,/works/OL20155569W,/authors/OL5504634A/Julian_Gough,//covers.openlibrary.org/b/olid/OL27336145M-M.jpg
The Grizzly King,James Oliver Curwood,bears,First published in 1916,/works/OL3739415W?edition=ia%3Agrizzlykingroman00curw,/authors/OL7552034A/James_Oliver_Curwood,//covers.openlibrary.org/b/olid/OL6593032M-M.jpg
Eeyore Has a Birthday and Gets Two Presents,A. A. Milne,bears,First published in 1975,/works/OL476821W?edition=ia%3Aeeyorehasbirthda0000unse_q5m4,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL22614948M-M.jpg
Lost in the Barrens - Collector's Edition,Farley Mowat,bears,First published in 1956,/works/OL479073W?edition=ia%3Alostinbarrens00mowa,/authors/OL30012A/Farley_Mowat,//covers.openlibrary.org/b/olid/OL6197394M-M.jpg
The animal family,Randall Jarrell,bears,First published in 1965,/works/OL15862218W?edition=ia%3Aanimalfamily00jarr,/authors/OL242120A/Randall_Jarrell,//covers.openlibrary.org/b/olid/OL24770885M-M.jpg
You're all my favorites,Sam McBratney,bears,First published in 2004,/works/OL58413W?edition=ia%3Atodossonmisfavor0000mcbr,/authors/OL34796A/Sam_McBratney,//covers.openlibrary.org/b/olid/OL13329291M-M.jpg
Polar bears past bedtime,Mary Pope Osborne,bears,First published in 1998,/works/OL81799W?edition=ia%3Apolarbearspastbe00mary_0,/authors/OL7024285A/Mary_Pope_Osborne,//covers.openlibrary.org/b/olid/OL7542950M-M.jpg
Where's My Teddy?,Jez Alborough,bears,First published in 1992,/works/OL58455W?edition=ia%3Awheresmyteddy0000albo,/authors/OL34797A/Jez_Alborough,//covers.openlibrary.org/b/olid/OL1568728M-M.jpg
The Tao of Pooh,Benjamin Hoff,bears,First published in 1982,/works/OL3913006W?edition=ia%3Aisbn_9780525244585,/authors/OL712261A/Benjamin_Hoff,//covers.openlibrary.org/b/olid/OL4273215M-M.jpg
Lost in Little Bear’s Room,Else Holmelund Minarik,bears,First published in 2002,/works/OL4108930W?edition=ia%3Aisbn_9780060534172,/authors/OL770431A/Else_Holmelund_Minarik,//covers.openlibrary.org/b/olid/OL9950160M-M.jpg
Seedlings,Kate Riggs,bears,First published in 2013,/works/OL21244742W?edition=ia%3Adolphins0000rigg_s2z1,/authors/OL3864439A/Kate_Riggs,//covers.openlibrary.org/b/olid/OL28772567M-M.jpg
"Notes on animal mechanics, [ostriches]",Samuel Haughton,bears,First published in 1864,/works/OL7431538W,/authors/OL2244857A/Samuel_Haughton,/images/icons/avatar_book-sm.png
Paddington Abroad (Paddington),Michael Bond,bears,First published in 1961,/works/OL261370W?edition=ia%3Apaddingtonabroad0000bond_l2j2,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL14950012M-M.jpg
Little Fur Family,Margaret Wise Brown,bears,First published in 1946,/works/OL151814W?edition=ia%3Alittlefurfamily00brow_0,/authors/OL22122A/Margaret_Wise_Brown,//covers.openlibrary.org/b/olid/OL16593007M-M.jpg
Goldilocks and the Three Bears,Tony Ross,bears,First published in 1976,/works/OL21131908W?edition=ia%3Agoldilocksthreeb0000ross,/authors/OL6924966A/Tony_Ross,//covers.openlibrary.org/b/olid/OL1564916M-M.jpg
Special investigation report,United States. National Transportation S...,bears,First published in 1978,/works/OL1739730W,/authors/OL200763A/United_States._National_Transportation_Safety_Board.,/images/icons/avatar_book-sm.png
Jamberry,Bruce Degen,bears,First published in 1982,/works/OL1997039W?edition=ia%3Ajamberryege,/authors/OL240415A/Bruce_Degen,//covers.openlibrary.org/b/olid/OL7540530M-M.jpg
Beady Bear,Don Freeman,bears,First published in 1954,/works/OL4114522W?edition=ia%3Abeadybearstorypi00free,/authors/OL1476261A/Don_Freeman,//covers.openlibrary.org/b/olid/OL4904362M-M.jpg
Paddington takes the air,Michael Bond,bears,First published in 1970,/works/OL65376W?edition=ia%3Apaddingtontakesa00bond,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL24216166M-M.jpg
The adventures of Buster Bear,Thornton W. Burgess,bears,First published in 1916,/works/OL121249W?edition=ia%3Aadventuresofbust00burg,/authors/OL19164A/Thornton_W._Burgess,//covers.openlibrary.org/b/olid/OL1732308M-M.jpg
Paddington on top,Michael Bond,bears,First published in 1974,/works/OL65381W?edition=ia%3Apaddingtonontop00bond,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL24381430M-M.jpg
The Dancing Bear (Young Lion Storybook),Michael Morpurgo,bears,First published in 1900,/works/OL42697W?edition=ia%3Adancingbear0000morp,/authors/OL3477047A/Michael_Morpurgo,//covers.openlibrary.org/b/olid/OL22054127M-M.jpg
"Happy Birthday, Moon",Frank Asch,bears,First published in 1982,/works/OL1903106W?edition=ia%3Ahappybirthdaymoo0000asch,/authors/OL227804A/Frank_Asch,//covers.openlibrary.org/b/olid/OL22213273M-M.jpg
The Biggest Bear,Lynd Ward,bears,First published in 1952,/works/OL4226559W?edition=ia%3Abiggestbear00ward,/authors/OL809238A/Lynd_Ward,//covers.openlibrary.org/b/olid/OL24587186M-M.jpg
Bear,Mick Inkpen,bears,First published in 1997,/works/OL97083W?edition=ia%3Abearfrenchenglis0000inkp,/authors/OL18710A/Mick_Inkpen,//covers.openlibrary.org/b/olid/OL11992327M-M.jpg
Paddington,Michael Bond,bears,First published in 1979,/works/OL261401W?edition=ia%3Apaddingtonclassi0000bond,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL9209559M-M.jpg
Gentle Ben,Walt Morey,bears,First published in 1965,/works/OL2128547W?edition=ia%3Agentlebenpuffinm00walt,/authors/OL265489A/Walt_Morey,//covers.openlibrary.org/b/olid/OL7360804M-M.jpg
King Grisly-Beard King Grisly-Beard: A tale from the brothers Grimm,Brothers Grimm,bears,First published in 1973,/works/OL45432W?edition=ia%3Akinggrislybeard0000grim,/authors/OL2658408A/Brothers_Grimm,//covers.openlibrary.org/b/olid/OL9319021M-M.jpg
True bear stories,Joaquin Miller,bears,First published in 1900,/works/OL1109160W?edition=ia%3Atruebearstoriesw00milluoft,/authors/OL2852525A/Joaquin_Miller,//covers.openlibrary.org/b/olid/OL7194357M-M.jpg
Little Bear's Trousers Old Bear and Friends Old Bear Stories,Jane Hissey,bears,First published in 1987,/works/OL847605W?edition=ia%3Alincolnconspirac0000bals,/authors/OL73178A/Jane_Hissey,//covers.openlibrary.org/b/olid/OL19738055M-M.jpg
Emma's Pet,David McPhail,bears,First published in 1985,/works/OL257866W?edition=ia%3Aemmaspet0000mcph,/authors/OL2621816A/David_McPhail,//covers.openlibrary.org/b/olid/OL3024109M-M.jpg
"Pony, Bär und Apfelbaum",Sigrid Heuck,bears,First published in 1977,/works/OL610766W?edition=ia%3Awhostoleapples0000heuc,/authors/OL47096A/Sigrid_Heuck,//covers.openlibrary.org/b/olid/OL2710298M-M.jpg
Bears,Ruth Krauss,bears,First published in 1948,/works/OL2040974W?edition=ia%3Abearskrau00krau,/authors/OL247209A/Ruth_Krauss,//covers.openlibrary.org/b/olid/OL24201194M-M.jpg
Teddy Bear's Scrapbook,Deborah Howe,bears,First published in 1980,/works/OL15103938W?edition=ia%3Ateddybearsscrapb00debo,/authors/OL577356A/Deborah_Howe,//covers.openlibrary.org/b/olid/OL10250967M-M.jpg
Bruder Bär und Schwester Bär,Hanna Johansen,bears,First published in 1983,/works/OL5106850W?edition=ia%3Ailetaitunefoisde0000joha,/authors/OL61726A/Hanna_Johansen,//covers.openlibrary.org/b/olid/OL32350079M-M.jpg
Let's Go Home,Martin Waddell,bears,First published in 1991,/works/OL114195W?edition=ia%3Aletsgohomelittle00wadd,/authors/OL32625A/Martin_Waddell,//covers.openlibrary.org/b/olid/OL1744150M-M.jpg
Oxford Reading Tree: Branch Library: Traditional Tales,Val Biro,bears,First published in 2000,/works/OL2013087W?edition=ia%3Ajackbeanstalk0000biro_x9r9,/authors/OL242568A/Val_Biro,//covers.openlibrary.org/b/olid/OL10139338M-M.jpg
Berenstain Bears,Stan Berenstain,bears,First published in 2015,/works/OL25392463W,/authors/OL19823A/Stan_Berenstain,//covers.openlibrary.org/b/olid/OL36628249M-M.jpg
Great Bear Lake,Erin Hunter,bears,First published in 2009,/works/OL5714275W?edition=ia%3Agreatbearlake0000hunt,/authors/OL1389873A/Erin_Hunter,//covers.openlibrary.org/b/olid/OL24083831M-M.jpg
Grizzwold,Syd Hoff,bears,First published in 1958,/works/OL106099W?edition=ia%3Agrizzwold00hoff,/authors/OL20244A/Syd_Hoff,//covers.openlibrary.org/b/olid/OL5882863M-M.jpg
Pooh Goes Visiting and Pooh & Piglet Nearly Catch a Woozle,A. A. Milne,bears,First published in 1981,/works/OL476809W?edition=ia%3Awinniefaitunevis0000miln,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL31819086M-M.jpg
The fur seals and fur-seal islands of the North Pacific Ocean,David Starr Jordan,bears,First published in 1898,/works/OL1562145W?edition=ia%3Acihm_15158,/authors/OL166794A/David_Starr_Jordan,//covers.openlibrary.org/b/olid/OL23706017M-M.jpg
"Jesse Bear, what will you wear?",Nancy White Carlstrom,bears,First published in 1986,/works/OL61712W?edition=ia%3Ajessebearwhatwil00carl_1,/authors/OL23527A/Nancy_White_Carlstrom,//covers.openlibrary.org/b/olid/OL15378515M-M.jpg
The bears of Blue River,Charles Major,bears,First published in 1901,/works/OL3928281W?edition=ia%3Abearsofblueriver00majo,/authors/OL715648A/Charles_Major,//covers.openlibrary.org/b/olid/OL7061505M-M.jpg
The Stuffed Bear Mystery,Gertrude Chandler Warner,bears,First published in 2002,/works/OL15121W?edition=ia%3Astuffedbearmyste00gert,/authors/OL23048A/Gertrude_Chandler_Warner,//covers.openlibrary.org/b/olid/OL9590282M-M.jpg
Piglet Meets a Heffalump,A. A. Milne,bears,First published in 1981,/works/OL476831W?edition=ia%3Apigletmeetsheffa0000unse_w6p8,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL12003794M-M.jpg
The biography of a grizzly: and 75 drawings,Ernest Thompson Seton,bears,First published in 1900,/works/OL550020W?edition=ia%3Abiographyofgrizz00setouoft,/authors/OL39160A/Ernest_Thompson_Seton,//covers.openlibrary.org/b/olid/OL23281565M-M.jpg
Zen Shorts,Jon J. Muth,bears,First published in 2005,/works/OL9418031W?edition=ia%3Acuentoszen0000muth,/authors/OL285886A/Jon_J._Muth,//covers.openlibrary.org/b/olid/OL32090645M-M.jpg
Eye on the Wild,Suzi Eszterhas,bears,First published in 2012,/works/OL21774635W?edition=ia%3Alion0000eszt,/authors/OL7313591A/Suzi_Eszterhas,//covers.openlibrary.org/b/olid/OL29649685M-M.jpg
Paddington at the Tower,Michael Bond,bears,First published in 1975,/works/OL10490630W?edition=ia%3Apaddingtonattowe00bond,/authors/OL35174A/Michael_Bond,//covers.openlibrary.org/b/olid/OL24738384M-M.jpg
Pooh Goes Visiting and Gets into a Tight Place,A. A. Milne,bears,First published in 1987,/works/OL476531W?edition=ia%3Apoohgoesvisiti00miln,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL31807972M-M.jpg
Jolly Tall,Jane Hissey,bears,First published in 1990,/works/OL847604W?edition=ia%3Ajollytall00hiss,/authors/OL73178A/Jane_Hissey,//covers.openlibrary.org/b/olid/OL7471274M-M.jpg
"The Blue Bear: A True Story of Friendship, Tragedy, and Survival in the Alaskan Wilderness",Lynn Schooler,bears,First published in 2002,/works/OL5737162W?edition=ia%3Abluebeartruestor00scho,/authors/OL1394677A/Lynn_Schooler,//covers.openlibrary.org/b/olid/OL9248021M-M.jpg
The Glorious Nosebleed: fifth alphabet,Edward Gorey,bears,First published in 1974,/works/OL23648W,/authors/OL25895A/Edward_Gorey,//covers.openlibrary.org/b/olid/OL24090266M-M.jpg
Seedlings,Quinn M. Arnold,bears,First published in 2017,/works/OL21300722W?edition=ia%3Aseals0000arno,/authors/OL7641010A/Quinn_M._Arnold,//covers.openlibrary.org/b/olid/OL28849054M-M.jpg
"Baby Bear, Baby Bear, What Do You See?",Bill Martin Jr.,bears,First published in 2007,/works/OL3387824W?edition=ia%3Ababybearbabybear0000mart,/authors/OL28506A/Bill_Martin_Jr.,//covers.openlibrary.org/b/olid/OL7933309M-M.jpg
Lizard's song,George W. B. Shannon,bears,First published in 1981,/works/OL54915W?edition=ia%3Alizardssong0000shan,/authors/OL19604A/George_W._B._Shannon,//covers.openlibrary.org/b/olid/OL7726523M-M.jpg
Tigger Is Unbounced,A. A. Milne,bears,First published in 1983,/works/OL476817W?edition=ia%3Atiggerisunbounce0000miln_b3h3,/authors/OL29881A/A._A._Milne,//covers.openlibrary.org/b/olid/OL9722661M-M.jpg
Dying for Chocolate (Goldy Bear Culinary Mystery #2),Diane Mott Davidson,bears,First published in 1992,/works/OL14911383W?edition=ia%3Adyingforchocola000davi,/authors/OL19265A/Diane_Mott_Davidson,//covers.openlibrary.org/b/olid/OL1563199M-M.jpg
The soul-winner: How to Lead Sinners to the Saviour,Charles Haddon Spurgeon,bears,First published in 1895,/works/OL90220W?edition=ia%3Asoulwinnerorhowt00spur,/authors/OL2762499A/Charles_Haddon_Spurgeon,//covers.openlibrary.org/b/olid/OL22893874M-M.jpg
"Kleiner Eisbär, wohin fährst du?",Hans De Beer,bears,First published in 1987,/works/OL65884W?edition=ia%3Aelositopolar0000beer,/authors/OL21487A/Hans_De_Beer,//covers.openlibrary.org/b/olid/OL1114905M-M.jpg
Applied tribology,Michael M Khonsari,bears,First published in 2001,/works/OL12021019W,/authors/OL5190104A/Michael_M_Khonsari,//covers.openlibrary.org/b/olid/OL7614534M-M.jpg
Smoke Mountain,Erin Hunter,bears,First published in 2009,/works/OL5714281W?edition=ia%3Asmokemountain00hunt,/authors/OL1389873A/Erin_Hunter,//covers.openlibrary.org/b/olid/OL23015235M-M.jpg
Fundamentals of fluid film lubrication,Bernard J. Hamrock,bears,First published in 1991,/works/OL1942519W?edition=ia%3Afundamentalsoffl0000hamr,/authors/OL233118A/Bernard_J._Hamrock,//covers.openlibrary.org/b/olid/OL1421874M-M.jpg
The Bears' Picnic,Stan Berenstain,bears,First published in 1966,/works/OL73012W?edition=ia%3Abearspicnicbegin00stan,/authors/OL19823A/Stan_Berenstain,//covers.openlibrary.org/b/olid/OL7462971M-M.jpg
Spirits in the Stars,Erin Hunter,bears,First published in 2011,/works/OL17445024W?edition=ia%3Aspiritsinstars00hunt,/authors/OL1389873A/Erin_Hunter,//covers.openlibrary.org/b/olid/OL24601950M-M.jpg
Barnaby/Rescue Little Book,Liz Lewis,bears,First published in 2001,/works/OL9245910W?edition=ia%3Ayoullneverguessm0000lewi,/authors/OL3302861A/Liz_Lewis,//covers.openlibrary.org/b/olid/OL12266995M-M.jpg
The bear that wasn't,Frank Tashlin,bears,First published in 1946,/works/OL2920737W?edition=ia%3Abearthatwasnt00tash,/authors/OL444940A/Frank_Tashlin,//covers.openlibrary.org/b/olid/OL785638M-M.jpg
Timmy Failure,Stephan Pastis,bears,First published in 2013,/works/OL27714672W,/authors/OL1396229A/Stephan_Pastis,/images/icons/avatar_book-sm.png
Hairy Bear,Joy Cowley,bears,First published in 1983,/works/OL11316414W?edition=ia%3Ahairybear0000cowl_w0g6,/authors/OL4753461A/Joy_Cowley,//covers.openlibrary.org/b/olid/OL8609252M-M.jpg
