title,author,category,publish_year,title_id,author_id,cover_url
Differentiating Instruction With Menus,Laurie E. Westphal,biology,First published in 2007,/works/OL9935589W?edition=ia%3Adifferentiatingi0000west_a7m0,/authors/OL3905132A/Laurie_E._Westphal,//covers.openlibrary.org/b/olid/OL12431505M-M.jpg
A Canticle for Leibowitz,Walter M. Miller,biology,First published in 1959,/works/OL2626638W?edition=ia%3Acanticleforleibo0000walt,/authors/OL382686A/Walter_M._Miller,//covers.openlibrary.org/b/olid/OL21486688M-M.jpg
Inquiry into Life,Sylvia S. Mader,biology,First published in 1976,/works/OL2657790W?edition=ia%3Ainquiryintolife0000made_3rded,/authors/OL387584A/Sylvia_S._Mader,//covers.openlibrary.org/b/olid/OL3788716M-M.jpg
Childcraft: The How and Why Library,"World Book, Inc",biology,First published in 1934,/works/OL8372484W?edition=ia%3Achildcrafthoww08chic,/authors/OL6822163A/World_Book_Inc,//covers.openlibrary.org/b/olid/OL5695210M-M.jpg
Biology: Concepts and Connections,Neil Alexander Campbell,biology,First published in 1994,/works/OL1983083W?edition=ia%3Abiologyconceptsc0000camp_l5x5,/authors/OL238569A/Neil_Alexander_Campbell,//covers.openlibrary.org/b/olid/OL1420008M-M.jpg
The expression of emotions in man and animals,Charles Darwin,biology,First published in 1872,/works/OL515301W?edition=ia%3Aexpressionofemot1872darw,/authors/OL35839A/Charles_Darwin,//covers.openlibrary.org/b/olid/OL24245104M-M.jpg
The Worst Journey in the World,Apsley Cherry-Garrard,biology,First published in 1922,/works/OL3360211W?edition=ia%3Aworstjourneyinwo0000unse,/authors/OL546052A/Apsley_Cherry-Garrard,//covers.openlibrary.org/b/olid/OL22279435M-M.jpg
Microbiology: an introduction,Gerard J. Tortora,biology,First published in 1982,/works/OL1827302W?edition=ia%3Amicrobiologyintr0002tort,/authors/OL218895A/Gerard_J._Tortora,//covers.openlibrary.org/b/olid/OL2541637M-M.jpg
Biology,Neil Alexander Campbell,biology,First published in 1987,/works/OL1983087W?edition=ia%3Abiology0000camp_b7z1,/authors/OL238569A/Neil_Alexander_Campbell,//covers.openlibrary.org/b/olid/OL2734047M-M.jpg
Systema naturae,Carl Linnaeus,biology,First published in 1748,/works/OL1380461W?edition=ia%3Acarolilinnaeisys00linn,/authors/OL141510A/Carl_Linnaeus,//covers.openlibrary.org/b/olid/OL13998780M-M.jpg
Progress in nucleic acid research and molecular biology,Waldo E. Cohn,biology,First published in 1974,/works/OL16974146W?edition=ia%3Aprogressnucleica55cohn,/authors/OL2647979A/Waldo_E._Cohn,//covers.openlibrary.org/b/olid/OL9755069M-M.jpg
Advances in Medicine and Biology,Leon V. Berhardt,biology,First published in 2014,/works/OL20323609W,/authors/OL7212813A/Leon_V._Berhardt,//covers.openlibrary.org/b/olid/OL27529529M-M.jpg
The descent of man: and selection in relation to sex,Charles Darwin,biology,First published in 1871,/works/OL515361W?edition=ia%3Adescentofmansele01darw,/authors/OL35839A/Charles_Darwin,//covers.openlibrary.org/b/olid/OL7057733M-M.jpg
"The descent of man, and selection in relation to sex",Charles Darwin,biology,First published in 1870,/works/OL15330328W?edition=ia%3Adescentofmanse00darw,/authors/OL35839A/Charles_Darwin,//covers.openlibrary.org/b/olid/OL24347437M-M.jpg
Microbiology,Jacquelyn G. Black,biology,First published in 1999,/works/OL17744925W?edition=ia%3Amicrobiologyprin00jacq,/authors/OL239096A/Jacquelyn_G._Black,//covers.openlibrary.org/b/olid/OL26343221M-M.jpg
Biology,Sylvia S. Mader,biology,First published in 1985,/works/OL2657847W?edition=ia%3Abiologyevolution00made,/authors/OL387584A/Sylvia_S._Mader,//covers.openlibrary.org/b/olid/OL3192394M-M.jpg
Advances in virus research,Karl Maramorosch,biology,First published in 1986,/works/OL24320233W?edition=ia%3Aadvancesinvirusr0044unse,/authors/OL2145210A/Karl_Maramorosch,//covers.openlibrary.org/b/olid/OL10070746M-M.jpg
Biology,David Krogh,biology,First published in 1000,/works/OL20926123W?edition=ia%3Abiologyguidetona0000krog,/authors/OL6971675A/David_Krogh,//covers.openlibrary.org/b/olid/OL32081006M-M.jpg
"Narcotic drugs, additional cooperative arrangements to curb illegal traffic",Mexico.,biology,First published in 1821,/works/OL569769W,/authors/OL41468A/Mexico.,/images/icons/avatar_book-sm.png
The variation of animals and plants under domestication,Charles Darwin,biology,First published in 1868,/works/OL515356W?edition=ia%3Avariationofan01darw,/authors/OL35839A/Charles_Darwin,//covers.openlibrary.org/b/olid/OL6935856M-M.jpg
Under the sea-wind: a naturalist's picture of ocean life,Rachel Carson,biology,First published in 1941,/works/OL1884868W?edition=ia%3Aunderseawindnatu0000cars,/authors/OL225621A/Rachel_Carson,//covers.openlibrary.org/b/olid/OL33039197M-M.jpg
Current Topics in Developmental Biology,Roger A. Pedersen,biology,First published in 1992,/works/OL21081841W,/authors/OL3330828A/Roger_A._Pedersen,//covers.openlibrary.org/b/olid/OL9657797M-M.jpg
Next,Michael Crichton,biology,First published in 2006,/works/OL46904W?edition=ia%3Anextnovel0000cric_c1v7,/authors/OL28257A/Michael_Crichton,//covers.openlibrary.org/b/olid/OL9530651M-M.jpg
National Geographic Readers,Laura Marsh,biology,First published in 2013,/works/OL20159062W?edition=ia%3Apolarbears0000mars,/authors/OL253917A/Laura_Marsh,//covers.openlibrary.org/b/olid/OL27766306M-M.jpg
The world of psychology,Samuel E. Wood,biology,First published in 1992,/works/OL103858W?edition=ia%3Aworldofpsycholog0000unse,/authors/OL24272A/Samuel_E._Wood,//covers.openlibrary.org/b/olid/OL10170806M-M.jpg
"Travels through the interior parts of North America, in the years 1766, 1767, and 1768",Jonathan Carver,biology,First published in 1778,/works/OL6900752W?edition=ia%3Atravelsthroughin00incarv,/authors/OL1908553A/Jonathan_Carver,//covers.openlibrary.org/b/olid/OL6907201M-M.jpg
Middlesex,Jeffrey Eugenides,biology,First published in 2002,/works/OL3951520W?edition=ia%3Amiddlesex0000euge_d6i5,/authors/OL720924A/Jeffrey_Eugenides,//covers.openlibrary.org/b/olid/OL22728549M-M.jpg
Oceanography and marine biology,R. N. Gibson,biology,First published in 1997,/works/OL16969992W?edition=ia%3Aoceanographymari00gibs_711,/authors/OL3277579A/R._N._Gibson,//covers.openlibrary.org/b/olid/OL7488623M-M.jpg
Edition 1,Thomson Gale,biology,First published in 1989,/works/OL8573630W?edition=ia%3Ainformationsourc0000hayn,/authors/OL2876801A/Thomson_Gale,//covers.openlibrary.org/b/olid/OL12822874M-M.jpg
Proceedings of the Biological Society of Washington,Biological Society of Washington.,biology,First published in 1882,/works/OL239723W?edition=ia%3Aproceedingsofbio05biol,/authors/OL2529985A/Biological_Society_of_Washington.,//covers.openlibrary.org/b/olid/OL7080806M-M.jpg
The Chrysalids,John Wyndham,biology,First published in 1955,/works/OL1911334W?edition=ia%3Achrysalids0000wynd_y5g7,/authors/OL228968A/John_Wyndham,//covers.openlibrary.org/b/olid/OL22320601M-M.jpg
The selfish gene,Richard Dawkins,biology,First published in 1976,/works/OL1966488W?edition=ia%3Aselfishgene00dawk,/authors/OL236174A/Richard_Dawkins,//covers.openlibrary.org/b/olid/OL4554174M-M.jpg
Molecular Biology of the Cell,Bruce Alberts,biology,First published in 1983,/works/OL7938488W?edition=ia%3Amolecularbiology0000unse_e2q3,/authors/OL2646473A/Bruce_Alberts,//covers.openlibrary.org/b/olid/OL3495682M-M.jpg
Handbook of Biochemistry,Gerald D. Fasman,biology,First published in 2017,/works/OL21340405W,/authors/OL1811698A/Gerald_D._Fasman,//covers.openlibrary.org/b/olid/OL34659404M-M.jpg
Human biology,"Johnson, Michael D.",biology,First published in 2005,/works/OL19856171W?edition=ia%3Ahumanbiologyconc00john_889,/authors/OL381947A/Johnson_Michael_D.,//covers.openlibrary.org/b/olid/OL27044252M-M.jpg
Silent Spring,Rachel Carson,biology,First published in 1962,/works/OL1884862W?edition=ia%3Asilentspring0000cars_o5r4,/authors/OL225621A/Rachel_Carson,//covers.openlibrary.org/b/olid/OL27786807M-M.jpg
International Review of Cytology,Kwang W. Jeon,biology,First published in 1990,/works/OL7138841W?edition=ia%3Ainternationalrev131jeon,/authors/OL2030968A/Kwang_W._Jeon,//covers.openlibrary.org/b/olid/OL10071800M-M.jpg
Biology,Virginia Borden,biology,First published in 2004,/works/OL16295075W,/authors/OL2651394A/Virginia_Borden,//covers.openlibrary.org/b/olid/OL39967377M-M.jpg
Biology,James Morris,biology,First published in 2012,/works/OL20667547W?edition=ia%3Abiologyhowlifewo0001morr_s6i7,/authors/OL6845282A/James_Morris,//covers.openlibrary.org/b/olid/OL28170634M-M.jpg
Human Biology,Sylvia S. Mader,biology,First published in 1988,/works/OL2657845W?edition=ia%3Aisbn_9780697159564,/authors/OL387584A/Sylvia_S._Mader,//covers.openlibrary.org/b/olid/OL1441650M-M.jpg
The Intelligent Man's Guide to Science,Isaac Asimov,biology,First published in 1960,/works/OL46214W?edition=ia%3Anewintelligentma0000isaa,/authors/OL34221A/Isaac_Asimov,//covers.openlibrary.org/b/olid/OL5950399M-M.jpg
Human Genetics,Ricki Lewis,biology,First published in 1993,/works/OL1875975W?edition=ia%3Ahumangeneticscon02edlewi,/authors/OL224630A/Ricki_Lewis,//covers.openlibrary.org/b/olid/OL1022613M-M.jpg
The principles of biology,Herbert Spencer,biology,First published in 1864,/works/OL1067701W?edition=ia%3Acu31924003036864,/authors/OL108123A/Herbert_Spencer,//covers.openlibrary.org/b/olid/OL24168859M-M.jpg
Environmental science,G. Tyler Miller,biology,First published in 1986,/works/OL66393W?edition=ia%3Aenvironmentalsci0000mill_a0n0,/authors/OL21581A/G._Tyler_Miller,//covers.openlibrary.org/b/olid/OL3030301M-M.jpg
Essential biology,Neil Alexander Campbell,biology,First published in 2000,/works/OL1983086W?edition=ia%3Aessentialbiology00camp,/authors/OL238569A/Neil_Alexander_Campbell,//covers.openlibrary.org/b/olid/OL18792027M-M.jpg
Advances in molecular toxicology,James C. Fishbein,biology,First published in 2006,/works/OL19824595W?edition=ia%3Aadvancesmolecula05fish,/authors/OL2708258A/James_C._Fishbein,//covers.openlibrary.org/b/olid/OL27015134M-M.jpg
Gaia,James Lovelock,biology,First published in 1979,/works/OL4136230W?edition=ia%3Agaianewlookatlif00loverich,/authors/OL1465900A/James_Lovelock,//covers.openlibrary.org/b/olid/OL4425048M-M.jpg
Microbiology: The human experience,John Wade Foster,biology,First published in 2008,/works/OL1882192W?edition=ia%3Amicrobiologyevol0000slon_k2a3,/authors/OL11597675A/John_Wade_Foster,//covers.openlibrary.org/b/olid/OL28218643M-M.jpg
Fundamentals of Anatomy and Physiology,Frederic Martini,biology,First published in 1989,/works/OL1847890W?edition=ia%3Aprinciplesofhuma0000germ_u7v2,/authors/OL221195A/Frederic_Martini,//covers.openlibrary.org/b/olid/OL20272250M-M.jpg
Human physiology,Stuart Ira Fox,biology,First published in 1984,/works/OL2730163W?edition=ia%3Ahumanphysiology00foxs,/authors/OL399832A/Stuart_Ira_Fox,//covers.openlibrary.org/b/olid/OL3192884M-M.jpg
Oceanography and marine biology,Robin Gibson,biology,First published in 1970,/works/OL16967927W?edition=ia%3Aoceanographymari39gibs,/authors/OL6924739A/Robin_Gibson,//covers.openlibrary.org/b/olid/OL7487903M-M.jpg
Essential Cell Biology,Bruce Alberts,biology,First published in 1997,/works/OL7938487W?edition=ia%3Aessentialcellbio0000albe,/authors/OL2646473A/Bruce_Alberts,//covers.openlibrary.org/b/olid/OL26181030M-M.jpg
The Blind Watchmaker,Richard Dawkins,biology,First published in 1986,/works/OL1966501W?edition=ia%3Ablindwatchmaker00rich,/authors/OL236174A/Richard_Dawkins,//covers.openlibrary.org/b/olid/OL3024629M-M.jpg
Biological Science,Scott Freeman,biology,First published in 2004,/works/OL20880175W?edition=ia%3Abiologicalscienc0000free_i5n4,/authors/OL2649037A/Scott_Freeman,//covers.openlibrary.org/b/olid/OL28277608M-M.jpg
The Phenomenon of Man,Pierre Teilhard de Chardin,biology,First published in 1955,/works/OL459280W?edition=ia%3Aphenomenonofman00teilrich,/authors/OL26868A/Pierre_Teilhard_de_Chardin,//covers.openlibrary.org/b/olid/OL23248980M-M.jpg
The Human Brain,Isaac Asimov,biology,First published in 1963,/works/OL46393W?edition=ia%3Ahumanbrainitscap00asim,/authors/OL34221A/Isaac_Asimov,//covers.openlibrary.org/b/olid/OL47767089M-M.jpg
Cell and Molecular Biology: concepts and experiments,Gerald Karp,biology,First published in 1996,/works/OL3269846W?edition=ia%3Acellmolecularbio0002karp,/authors/OL404599A/Gerald_Karp,//covers.openlibrary.org/b/olid/OL703809M-M.jpg
Annual Review of Ecology and Systematics,Richard F. Johnston,biology,First published in 1972,/works/OL3517738W?edition=ia%3Aannualreviewofec0010unse,/authors/OL588884A/Richard_F._Johnston,//covers.openlibrary.org/b/olid/OL11431068M-M.jpg
Campbell Biology,Martha R. Taylor,biology,First published in 2011,/works/OL21312293W?edition=ia%3Aisbn_9781256153870,/authors/OL2816611A/Martha_R._Taylor,//covers.openlibrary.org/b/olid/OL29160192M-M.jpg
Oceanography and Marine Biology,S. J. Hawkins,biology,First published in 2017,/works/OL20927391W,/authors/OL732893A/S._J._Hawkins,/images/icons/avatar_book-sm.png
Gift from the sea,Anne Morrow Lindbergh,biology,First published in 1955,/works/OL3014037W?edition=ia%3Agiftfromsea04lind,/authors/OL463647A/Anne_Morrow_Lindbergh,//covers.openlibrary.org/b/olid/OL6174180M-M.jpg
Recherches physiologiques sur la vie et la mort,Xavier Bichat,biology,First published in 1800,/works/OL5224593W?edition=ia%3Ab22037639,/authors/OL1171828A/Xavier_Bichat,//archive.org/services/img/b22037639
Campbell Biology,"Jackson, Robert B.",biology,First published in 2010,/works/OL21435152W,/authors/OL475321A/Jackson_Robert_B.,//covers.openlibrary.org/b/olid/OL40380495M-M.jpg
Biology of Humans,Judith Goodenough,biology,First published in 2007,/works/OL21424972W?edition=ia%3Abiologyofhumans0000judi,/authors/OL547880A/Judith_Goodenough,//covers.openlibrary.org/b/olid/OL29088710M-M.jpg
Molecular biology of the gene,James D. Watson,biology,First published in 1965,/works/OL222777W?edition=ia%3Amolecularbiology0000wats_h4o8,/authors/OL2645261A/James_D._Watson,//covers.openlibrary.org/b/olid/OL5947449M-M.jpg
Evolutionary Biology,Max Hecht,biology,First published in 1978,/works/OL9246106W?edition=ia%3Aevolutionarybiol0000unse_n1v3,/authors/OL3303049A/Max_Hecht,//covers.openlibrary.org/b/olid/OL10322491M-M.jpg
Darwin and after Darwin: an exposition of the Darwinian theory and a discussion of post-Darwinian questions,George John Romanes,biology,First published in 1892,/works/OL5228867W?edition=ia%3Adarwinafterdarwi02romabost,/authors/OL1172574A/George_John_Romanes,//covers.openlibrary.org/b/olid/OL7093960M-M.jpg
Life Cycles,Sean Callery,biology,First published in 2001,/works/OL20190723W?edition=ia%3Adesert0000call_e5a8,/authors/OL639156A/Sean_Callery,//covers.openlibrary.org/b/olid/OL27593077M-M.jpg
Göttingische Gelehrte Anzeigen,Königliche Gesellschaft der Wissenschaft...,biology,First published in 1808,/works/OL13120397W?edition=ia%3Agttingischegele41sachgoog,/authors/OL5988027A/Königliche_Gesellschaft_der_Wissenschaften_zu_Göttingen,//covers.openlibrary.org/b/olid/OL20435632M-M.jpg
Current topics in developmental biology,Alberto Monroy,biology,First published in 1966,/works/OL16952608W?edition=ia%3Acurrenttopicsind0000mosc,/authors/OL1165892A/Alberto_Monroy,//covers.openlibrary.org/b/olid/OL10071157M-M.jpg
On growth and form,"Thompson, D'Arcy Wentworth",biology,First published in 1917,/works/OL1549602W?edition=ia%3Aongrowthform1917thom,/authors/OL164862A/Thompson_D'Arcy_Wentworth,//covers.openlibrary.org/b/olid/OL6604798M-M.jpg
The Human Body,Isaac Asimov,biology,First published in 1963,/works/OL46392W?edition=ia%3Ahumanbody0000isaa,/authors/OL34221A/Isaac_Asimov,//covers.openlibrary.org/b/olid/OL19629250M-M.jpg
Biology,David Krogh,biology,First published in 1999,/works/OL85614W?edition=ia%3Abiologyguidetona00krog,/authors/OL29201A/David_Krogh,//covers.openlibrary.org/b/olid/OL7333613M-M.jpg
Molecular Cell Biology,Harvey Lodish,biology,First published in 1990,/works/OL16465641W?edition=ia%3Amolecularcellbio00harv,/authors/OL2789176A/Harvey_Lodish,//covers.openlibrary.org/b/olid/OL18406894M-M.jpg
Development through the lifespan,Laura E. Berk,biology,First published in 1998,/works/OL14471W?edition=ia%3Adevelopmentthrou00berk,/authors/OL22954A/Laura_E._Berk,//covers.openlibrary.org/b/olid/OL6784126M-M.jpg
The Third Chimpanzee,Jared Diamond,biology,First published in 1991,/works/OL276556W?edition=ia%3Arisefallofthirdc0000diam,/authors/OL2630733A/Jared_Diamond,//covers.openlibrary.org/b/olid/OL23129347M-M.jpg
Introduction to the Human Body: the essentials of anatomy and physiology,Gerard J. Tortora,biology,First published in 1988,/works/OL1827304W?edition=ia%3Aintroductiontohu00tort,/authors/OL218895A/Gerard_J._Tortora,//covers.openlibrary.org/b/olid/OL1853123M-M.jpg
Evolutionary analysis,"Freeman, Scott",biology,First published in 1920,/works/OL2717656W?edition=ia%3Aevolutionaryanal0002free,/authors/OL397740A/Freeman_Scott,//covers.openlibrary.org/b/olid/OL7330177M-M.jpg
Biology,Teresa Audesirk,biology,First published in 1999,/works/OL21448785W?edition=ia%3Abiologylifeonear0000unse,/authors/OL26192A/Teresa_Audesirk,//covers.openlibrary.org/b/olid/OL29052641M-M.jpg
Les Particules Elementaires,Michel Houellebecq,biology,First published in 1998,/works/OL2286729W?edition=ia%3Alesparticulesele0000houe_c0t9,/authors/OL300477A/Michel_Houellebecq,//covers.openlibrary.org/b/olid/OL496813M-M.jpg
"Lay sermons, addresses, and reviews",Thomas Henry Huxley,biology,First published in 1870,/works/OL1102959W?edition=ia%3Acihm_29319,/authors/OL113810A/Thomas_Henry_Huxley,//covers.openlibrary.org/b/olid/OL24230467M-M.jpg
20 shi ji Zhongguo zhi ming ke xue jia xue shu cheng jiu gai lan,Weichang Qian,biology,First published in 2010,/works/OL22326684W,/authors/OL8539991A/Weichang_Qian,/images/icons/avatar_book-sm.png
The edge of the sea,Rachel Carson,biology,First published in 1955,/works/OL1884865W?edition=ia%3Aedgeofsea0000cars,/authors/OL225621A/Rachel_Carson,//covers.openlibrary.org/b/olid/OL6156704M-M.jpg
The Science of Discworld,Terry Pratchett,biology,First published in 1999,/works/OL453947W?edition=ia%3Ascienceofdiscwor0000prat_u4k1,/authors/OL25712A/Terry_Pratchett,//covers.openlibrary.org/b/olid/OL7314926M-M.jpg
The science of life: a summary of contemporary knowledge about life and its possibilities,H. G. Wells,biology,First published in 1929,/works/OL52232W?edition=ia%3Ascienceoflife03well,/authors/OL13066A/H._G._Wells,//covers.openlibrary.org/b/olid/OL6753802M-M.jpg
Methods in Cell Biology,David M. Prescott,biology,First published in 1964,/works/OL4981744W?edition=ia%3Amethodsincellbio08davi,/authors/OL1076707A/David_M._Prescott,//covers.openlibrary.org/b/olid/OL10072640M-M.jpg
WHO Expert Committee on Biological Standardization,WHO Expert Committee on Biological Stand...,biology,First published in 1955,/works/OL11441313W?edition=ia%3Athirtysecondrepo0000worl,/authors/OL4811569A/WHO_Expert_Committee_on_Biological_Standardization.,//covers.openlibrary.org/b/olid/OL22387691M-M.jpg
The Wellsprings of Life,Isaac Asimov,biology,First published in 1960,/works/OL46378W?edition=ia%3Awellspringoflife0000isaa,/authors/OL34221A/Isaac_Asimov,//covers.openlibrary.org/b/olid/OL13539107M-M.jpg
Langman's medical embryology,Thomas W. Sadler,biology,First published in 1963,/works/OL3501315W?edition=ia%3Alangmansmedicale00lang_0,/authors/OL2863041A/Thomas_W._Sadler,//covers.openlibrary.org/b/olid/OL2845389M-M.jpg
A dictionary of scientific terms,I. F. Henderson,biology,First published in 1920,/works/OL1384585W?edition=ia%3Adictionaryofscie00hendiala,/authors/OL142020A/I._F._Henderson,//covers.openlibrary.org/b/olid/OL7069024M-M.jpg
Inherit the wind,Jerome Lawrence,biology,First published in 1955,/works/OL3478737W?edition=ia%3Ainheritwind0000lawr,/authors/OL580098A/Jerome_Lawrence,//covers.openlibrary.org/b/olid/OL22968375M-M.jpg
Advances in Virus Research,Kenneth Manley Smith,biology,First published in 1953,/works/OL25666294W?edition=ia%3Aadvancesinvirusr0000unse_c1p1,/authors/OL1762527A/Kenneth_Manley_Smith,//covers.openlibrary.org/b/olid/OL35765184M-M.jpg
Current Topics in Membranes and Transport,Arnost Kleinzeller,biology,First published in 1982,/works/OL7939122W?edition=ia%3Acurrenttopicsmem00klei_591,/authors/OL2646825A/Arnost_Kleinzeller,//covers.openlibrary.org/b/olid/OL9280645M-M.jpg
Oceanography and marine biology,Margaret Barnes,biology,First published in 1982,/works/OL19515819W,/authors/OL4921085A/Margaret_Barnes,/images/icons/avatar_book-sm.png
Annual report,"Wellcome Trust (London, England)",biology,First published in 1992,/works/OL28594710W?edition=ia%3Ab31854357,/authors/OL5904125A/Wellcome_Trust_(London_England),//covers.openlibrary.org/b/olid/OL39207985M-M.jpg
Life,William K. Purves,biology,First published in 1995,/works/OL16639955W?edition=ia%3Alifescienceofbi000purv,/authors/OL7570768A/William_K._Purves,//covers.openlibrary.org/b/olid/OL22057384M-M.jpg
Vestiges of the natural history of creation,Robert Chambers,biology,First published in 1845,/works/OL3799646W?edition=ia%3Avestigesofnatura00cham_2,/authors/OL673013A/Robert_Chambers,//covers.openlibrary.org/b/olid/OL6330423M-M.jpg
Biology,Teresa Audesirk,biology,First published in 2004,/works/OL18663457W?edition=ia%3Abiologylifeonear0000aude,/authors/OL26192A/Teresa_Audesirk,//covers.openlibrary.org/b/olid/OL24052494M-M.jpg
Advances in Marine Biology,Charles Sheppard,biology,First published in 2018,/works/OL21186207W,/authors/OL2781068A/Charles_Sheppard,/images/icons/avatar_book-sm.png
More Letters of Charles Darwin: a record of his work in a series of hitherto unpublished letters,Charles Darwin,biology,First published in 1903,/works/OL515350W?edition=ia%3Adarwin01darwuoft,/authors/OL35839A/Charles_Darwin,//covers.openlibrary.org/b/olid/OL22865150M-M.jpg
Advances in Immunology,Frank J. Dixon,biology,First published in 1968,/works/OL7702660W?edition=ia%3Aadvancesinimmuno0000unse_f6v0,/authors/OL2382634A/Frank_J._Dixon,//covers.openlibrary.org/b/olid/OL10070386M-M.jpg
Science and civilisation in China,Joseph Needham,biology,First published in 1954,/works/OL1186505W?edition=ia%3Azhongguokexuejis05need,/authors/OL119835A/Joseph_Needham,//covers.openlibrary.org/b/olid/OL16529029M-M.jpg
Reproductive biology and early life history of fishes in the Ohio River drainage,Thomas P Simon,biology,First published in 2003,/works/OL12336047W?edition=ia%3Areproductivebiol0000simo,/authors/OL5412167A/Thomas_P_Simon,//covers.openlibrary.org/b/olid/OL18154846M-M.jpg
Life,Ricki Lewis,biology,First published in 1991,/works/OL1875974W?edition=ia%3Ainstructorsmanua0000mcke,/authors/OL224630A/Ricki_Lewis,//covers.openlibrary.org/b/olid/OL11185241M-M.jpg
"Glaucus: or, The wonders of the shore.",Charles Kingsley,biology,First published in 1855,/works/OL1130078W?edition=ia%3Aglaucusorwonders00inking,/authors/OL5989856A/Charles_Kingsley,//covers.openlibrary.org/b/olid/OL23301750M-M.jpg
The Correspondence of Charles Darwin,Charles Darwin,biology,First published in 1960,/works/OL515351W?edition=ia%3Acorrespondenceof0000darw,/authors/OL35839A/Charles_Darwin,//covers.openlibrary.org/b/olid/OL18298148M-M.jpg
Nucleic Acids & Molecular Biology,Fritz Eckstein,biology,First published in 1987,/works/OL8018242W,/authors/OL2669563A/Fritz_Eckstein,//covers.openlibrary.org/b/olid/OL27962837M-M.jpg
The ocean,Philip Henry Gosse,biology,First published in 1845,/works/OL1115541W?edition=ia%3Aoceanphiliphenry00gossrich,/authors/OL114557A/Philip_Henry_Gosse,//covers.openlibrary.org/b/olid/OL6965116M-M.jpg
Ecology: the experimental analysis of distribution and abundance,Charles J. Krebs,biology,First published in 1972,/works/OL1832396W?edition=ia%3Aecologyexperimen00kreb,/authors/OL219509A/Charles_J._Krebs,//covers.openlibrary.org/b/olid/OL4546092M-M.jpg
Chemistry,Martin Silberberg,biology,First published in 1995,/works/OL3499060W?edition=ia%3Achemistry0000silb,/authors/OL584513A/Martin_Silberberg,//covers.openlibrary.org/b/olid/OL9758245M-M.jpg
Evolutionary Biology,Pierre Pontarotti,biology,First published in 2009,/works/OL16981267W?edition=ia%3Aevolutionarybiol00pont,/authors/OL7016953A/Pierre_Pontarotti,//covers.openlibrary.org/b/olid/OL25564464M-M.jpg
Methods in Membrane Biology,Edward D. Korn,biology,First published in 1975,/works/OL20713351W,/authors/OL7872136A/Edward_D._Korn,//covers.openlibrary.org/b/olid/OL28009710M-M.jpg
Bioinformatics and Biomedical Engineering,Ignacio Rojas,biology,First published in 2015,/works/OL20679338W,/authors/OL7555033A/Ignacio_Rojas,//covers.openlibrary.org/b/olid/OL27961967M-M.jpg
Anatomy and Physiology,Connie Allen,biology,First published in 2003,/works/OL5753355W,/authors/OL1399695A/Connie_Allen,/images/icons/avatar_book-sm.png
The Cosmic Connection: An Extraterrestrial Perspective,Carl Sagan,biology,First published in 1973,/works/OL2950951W?edition=ia%3Acosmicconnection00saga,/authors/OL450295A/Carl_Sagan,//covers.openlibrary.org/b/olid/OL24204178M-M.jpg
