title,author,category,publish_year,title_id,author_id,cover_url
The snowman,Raymond Briggs,bedtime,First published in 1978,/works/OL15845200W?edition=ia%3Asnowmanbri00brig,/authors/OL27042A/Raymond_Briggs,//covers.openlibrary.org/b/olid/OL24754536M-M.jpg
Biscuit,Alyssa Satin Capucilli,bedtime,First published in 1996,/works/OL68854W?edition=ia%3Abizcocho0000capu,/authors/OL23624A/Alyssa_Satin_Capucilli,//covers.openlibrary.org/b/olid/OL7292452M-M.jpg
Guess How Much I Love You,Sam McBratney,bedtime,First published in 2008,/works/OL20407585W?edition=ia%3Aguesshowmuchilov0000mcbr_w9f7,/authors/OL10501372A/Sam_McBratney,//covers.openlibrary.org/b/olid/OL40208661M-M.jpg
Kiss Good Night,Amy Hest,bedtime,First published in 1984,/works/OL30391W?edition=ia%3Aunbesodebuenasno00amyh,/authors/OL27541A/Amy_Hest,//covers.openlibrary.org/b/olid/OL12302106M-M.jpg
I Want My Potty,Tony Ross,bedtime,First published in 1986,/works/OL2861310W?edition=ia%3Atoimuoncaibocuat0000ross,/authors/OL6924966A/Tony_Ross,//covers.openlibrary.org/b/olid/OL22411119M-M.jpg
Prayer For A Child,Rachel Field,bedtime,First published in 1944,/works/OL997635W?edition=ia%3Aprayerforchild00fiel,/authors/OL92779A/Rachel_Field,//covers.openlibrary.org/b/olid/OL24217169M-M.jpg
Ira Sleeps Over,Bernard Waber,bedtime,First published in 1972,/works/OL1815371W?edition=ia%3Aisbn_0590099205,/authors/OL217726A/Bernard_Waber,//covers.openlibrary.org/b/olid/OL26331163M-M.jpg
How Do Dinosaurs Say Good Night?,Jane Yolen,bedtime,First published in 2000,/works/OL25476324W?edition=ia%3Ahowdodinosaurssa00yole_0,/authors/OL18722A/Jane_Yolen,//covers.openlibrary.org/b/olid/OL390349M-M.jpg
Would You Rather?,John Burningham,bedtime,First published in 1978,/works/OL1805961W?edition=ia%3Awouldyourather00john,/authors/OL216660A/John_Burningham,//covers.openlibrary.org/b/olid/OL4720133M-M.jpg
Time for Bed,Mem Fox,bedtime,First published in 1993,/works/OL650919W?edition=ia%3Atimeforbedfoxm,/authors/OL50556A/Mem_Fox,//covers.openlibrary.org/b/olid/OL1717236M-M.jpg
"Wynken, Blynken, and Nod",Eugene Field,bedtime,First published in 1949,/works/OL726779W?edition=ia%3Awynkenblynkennod0000fiel,/authors/OL58582A/Eugene_Field,//covers.openlibrary.org/b/olid/OL5435092M-M.jpg
Rewards 35 Wishing Chair Again,Enid Blyton,bedtime,First published in 1950,/works/OL1949358W?edition=ia%3Awishingchairagai0000blyt_z2s2,/authors/OL233814A/Enid_Blyton,//covers.openlibrary.org/b/olid/OL7583442M-M.jpg
Kipper,Mick Inkpen,bedtime,First published in 1991,/works/OL97084W?edition=ia%3Akipper0000inkp_u2p1,/authors/OL18710A/Mick_Inkpen,//covers.openlibrary.org/b/olid/OL1890159M-M.jpg
10 Minutes Till Bedtime,Peggy Rathmann,bedtime,First published in 1998,/works/OL2752745W?edition=ia%3A10minutestillbed00rath_1,/authors/OL403903A/Peggy_Rathmann,//covers.openlibrary.org/b/olid/OL23242683M-M.jpg
Bing,Ted Dewan,bedtime,First published in 2003,/works/OL15829487W?edition=ia%3Abedtime0000dewa,/authors/OL386782A/Ted_Dewan,//covers.openlibrary.org/b/olid/OL7441437M-M.jpg
Bing,Ted Dewan,bedtime,First published in 2013,/works/OL20290233W?edition=ia%3Amakemusic0000dewa,/authors/OL386782A/Ted_Dewan,//covers.openlibrary.org/b/olid/OL28532190M-M.jpg
"Llama, Llama Red Pajama",Anna Dewdney,bedtime,First published in 2005,/works/OL15145243W?edition=ia%3A5pinkgumdropsone00,/authors/OL1391152A/Anna_Dewdney,//covers.openlibrary.org/b/olid/OL24377652M-M.jpg
A child's good night book,Margaret Wise Brown,bedtime,First published in 1943,/works/OL151883W?edition=ia%3Amargaretwisebrow0000brow_l8t6,/authors/OL22122A/Margaret_Wise_Brown,//covers.openlibrary.org/b/olid/OL17550337M-M.jpg
To Bed...or Else!,Ewa Lipniacka,bedtime,First published in 1991,/works/OL4096462W?edition=ia%3Atobedorelse0000lipn,/authors/OL767429A/Ewa_Lipniacka,//covers.openlibrary.org/b/olid/OL11992266M-M.jpg
Weetzie Bat,Francesca Lia Block,bedtime,First published in 1989,/works/OL82409W?edition=ia%3Aweetziebat00bloc_0,/authors/OL23891A/Francesca_Lia_Block,//covers.openlibrary.org/b/olid/OL22719433M-M.jpg
No jumping on the bed!,Tedd Arnold,bedtime,First published in 1986,/works/OL478791W?edition=ia%3Anojumpingonbed0000arno_a8v4,/authors/OL29998A/Tedd_Arnold,//covers.openlibrary.org/b/olid/OL20931070M-M.jpg
Goodnight Moon 123: A Counting Book,Margaret Wise Brown,bedtime,First published in 2007,/works/OL151866W?edition=ia%3Agoodnightmoon1230000brow_d2y1,/authors/OL22122A/Margaret_Wise_Brown,//covers.openlibrary.org/b/olid/OL23390454M-M.jpg
I Don't Want to Go to Bed,Tony Ross,bedtime,First published in 2004,/works/OL2861298W?edition=ia%3Aisbn_9781415556092,/authors/OL6924966A/Tony_Ross,//covers.openlibrary.org/b/olid/OL8796725M-M.jpg
Men and gods,"Warner, Rex",bedtime,First published in 1950,/works/OL1218039W,/authors/OL123123A/Warner_Rex,//covers.openlibrary.org/b/olid/OL12367767M-M.jpg
Say Goodnight,Helen Oxenbury,bedtime,First published in 1987,/works/OL3510919W?edition=ia%3Asaygoodnight0000oxen_j1i1,/authors/OL587270A/Helen_Oxenbury,//covers.openlibrary.org/b/olid/OL7954184M-M.jpg
No Nap,Eve Bunting,bedtime,First published in 1989,/works/OL97604W?edition=ia%3Anonap0000eveb,/authors/OL18750A/Eve_Bunting,//covers.openlibrary.org/b/olid/OL45716366M-M.jpg
In a Blue Room,Jim Averbeck,bedtime,First published in 2008,/works/OL9324742W?edition=ia%3Ainblueroom0000aver,/authors/OL3372014A/Jim_Averbeck,//covers.openlibrary.org/b/olid/OL10100833M-M.jpg
The Going to Bed Book,Sandra Boynton,bedtime,First published in 1982,/works/OL1738446W?edition=ia%3Agoingtobedbook1982boyn,/authors/OL200607A/Sandra_Boynton,//covers.openlibrary.org/b/olid/OL24955119M-M.jpg
Girl With The Broken Wing,Heather Dyer,bedtime,First published in 2005,/works/OL8120678W?edition=ia%3Agirlwithbrokenwi00dyer,/authors/OL2704103A/Heather_Dyer,//covers.openlibrary.org/b/olid/OL19283897M-M.jpg
Love You Forever,Robert N. Munsch,bedtime,First published in 1986,/works/OL88707W?edition=ia%3Aloveyouforever00muns_0,/authors/OL4754341A/Robert_N._Munsch,//covers.openlibrary.org/b/olid/OL8353618M-M.jpg
Baby's Bathtime,Fiona Watt,bedtime,First published in 1999,/works/OL8117723W?edition=ia%3Aalaguapatos0000watt,/authors/OL2703462A/Fiona_Watt,//covers.openlibrary.org/b/olid/OL7958378M-M.jpg
I Don't Want to Go to Bed!,Julie Sykes,bedtime,First published in 1996,/works/OL73900W?edition=ia%3Aidontwanttogotob00syke_0,/authors/OL21660A/Julie_Sykes,//covers.openlibrary.org/b/olid/OL977432M-M.jpg
Max's Bedtime (Max and Ruby),Rosemary Wells,bedtime,First published in 1985,/works/OL32855W?edition=ia%3Amaxsbedtime00well,/authors/OL4427001A/Rosemary_Wells,//covers.openlibrary.org/b/olid/OL667128M-M.jpg
Caillou,Christine L'Heureux,bedtime,First published in 2004,/works/OL20891319W?edition=ia%3Acailloubuenasnoc0000lheu,/authors/OL3162753A/Christine_L'Heureux,//covers.openlibrary.org/b/olid/OL9615171M-M.jpg
Roll Over!,Merle Peek,bedtime,First published in 1981,/works/OL5267822W?edition=ia%3Arollovercounting00peek,/authors/OL1191650A/Merle_Peek,//covers.openlibrary.org/b/olid/OL24749339M-M.jpg
I Can't Sleep,Cecil Kim,bedtime,First published in 2015,/works/OL24315774W,/authors/OL7614039A/Cecil_Kim,//covers.openlibrary.org/b/olid/OL32174610M-M.jpg
The Monster Bed,Jeanne Willis,bedtime,First published in 1986,/works/OL501183W?edition=ia%3Amonsterbed00will,/authors/OL33313A/Jeanne_Willis,//covers.openlibrary.org/b/olid/OL2717197M-M.jpg
"Go Away, Big Green Monster!",Ed Emberley,bedtime,First published in 1992,/works/OL2725701W?edition=ia%3Agoawaybiggreenmo00edem,/authors/OL399091A/Ed_Emberley,//covers.openlibrary.org/b/olid/OL26490072M-M.jpg
The Berenstain Bears Vol. 7,Stan Berenstain,bedtime,First published in 1998,/works/OL15066359W?edition=ia%3Aberenstainbearsh0000bere_x7k1,/authors/OL19823A/Stan_Berenstain,//covers.openlibrary.org/b/olid/OL12163479M-M.jpg
What can you do with a shoe?,Beatrice Schenk De Regniers,bedtime,First published in 1955,/works/OL2930656W?edition=ia%3Awhatcanyoudowith0000dere,/authors/OL446712A/Beatrice_Schenk_De_Regniers,//covers.openlibrary.org/b/olid/OL6175230M-M.jpg
The Blanket,John Burningham,bedtime,First published in 1975,/works/OL1805894W?edition=ia%3Ablanket00john,/authors/OL216660A/John_Burningham,//covers.openlibrary.org/b/olid/OL1414870M-M.jpg
Sleepy Bears,Mem Fox,bedtime,First published in 1999,/works/OL650968W?edition=ia%3Asleepybears00foxm,/authors/OL50556A/Mem_Fox,//covers.openlibrary.org/b/olid/OL23243588M-M.jpg
Goodnight Basketball,Michael Dahl,bedtime,First published in 2020,/works/OL20763821W,/authors/OL224931A/Michael_Dahl,//covers.openlibrary.org/b/olid/OL39264001M-M.jpg
Bedtime (Little Princess),Tony Ross,bedtime,First published in 1994,/works/OL2861252W?edition=ia%3Abedtime0000ross,/authors/OL6924966A/Tony_Ross,//covers.openlibrary.org/b/olid/OL1110828M-M.jpg
Grumpy pants,Claire Messer,bedtime,First published in 2015,/works/OL20028743W?edition=ia%3Agrumpypants0000mess_b6h5,/authors/OL7534992A/Claire_Messer,//covers.openlibrary.org/b/olid/OL27208793M-M.jpg
A Bedtime for Bear,Bonny Becker,bedtime,First published in 2010,/works/OL15398879W?edition=ia%3Abedtimeforbear00bonn_0,/authors/OL23526A/Bonny_Becker,//covers.openlibrary.org/b/olid/OL24374705M-M.jpg
Sports Illustrated Kids Bedtime Books,Michael Dahl,bedtime,First published in 2015,/works/OL26598645W,/authors/OL224931A/Michael_Dahl,//covers.openlibrary.org/b/olid/OL38856638M-M.jpg
"Tickle, Tickle",Helen Oxenbury,bedtime,First published in 1987,/works/OL268315W?edition=ia%3Atickletickle0000oxen,/authors/OL587270A/Helen_Oxenbury,//covers.openlibrary.org/b/olid/OL7729037M-M.jpg
There's a Nightmare in My Closet,Mercer Mayer,bedtime,First published in 1968,/works/OL79075W?edition=ia%3Atheresnightmarei0000maye,/authors/OL39750A/Mercer_Mayer,//covers.openlibrary.org/b/olid/OL15267933M-M.jpg
So Many Bunnies,Rick Walton,bedtime,First published in 1998,/works/OL57688W,/authors/OL21447A/Rick_Walton,//covers.openlibrary.org/b/olid/OL7292258M-M.jpg
There's an alligator under my bed,Mercer Mayer,bedtime,First published in 1987,/works/OL79071W?edition=ia%3Atheresalligatoru00maye,/authors/OL39750A/Mercer_Mayer,//covers.openlibrary.org/b/olid/OL2726165M-M.jpg
There's a walrus in my bed!,Ciara Flood,bedtime,First published in 2017,/works/OL19714013W,/authors/OL7522709A/Ciara_Flood,/images/icons/avatar_book-sm.png
The quilt,Ann Jonas,bedtime,First published in 1984,/works/OL1855032W?edition=ia%3Aquilt00jona,/authors/OL222007A/Ann_Jonas,//covers.openlibrary.org/b/olid/OL23244624M-M.jpg
Bedtime for Superheroes,Katherine Locke,bedtime,First published in 2020,/works/OL21686861W,/authors/OL3791409A/Katherine_Locke,/images/icons/avatar_book-sm.png
Interrupting chicken,David Ezra Stein,bedtime,First published in 2010,/works/OL5818196W?edition=ia%3Ainterruptingchic0000stei,/authors/OL1425504A/David_Ezra_Stein,//covers.openlibrary.org/b/olid/OL23235162M-M.jpg
I Want My Light On!,Tony Ross,bedtime,First published in 2007,/works/OL2861308W?edition=ia%3Aiwantmylighton0000ross_z7b7,/authors/OL6924966A/Tony_Ross,//covers.openlibrary.org/b/olid/OL8927307M-M.jpg
The Darkest Dark,Chris Hadfield,bedtime,First published in 2016,/works/OL20132773W?edition=ia%3Adarkestdark0000hadf_j9x8,/authors/OL7375053A/Chris_Hadfield,//covers.openlibrary.org/b/olid/OL26883452M-M.jpg
The Bedtime Bear,Ian Whybrow,bedtime,First published in 1996,/works/OL18454W?edition=ia%3Abedtimebear00ianw,/authors/OL23436A/Ian_Whybrow,//covers.openlibrary.org/b/olid/OL8404418M-M.jpg
"Good Night, Little Sea Otter",Janet Halfmann,bedtime,First published in 2010,/works/OL26533231W,/authors/OL18921A/Janet_Halfmann,/images/icons/avatar_book-sm.png
Bedtime,Joy Berry,bedtime,First published in 1983,/works/OL2403653W?edition=ia%3Awhattodowhenyour0000berr,/authors/OL329907A/Joy_Berry,//covers.openlibrary.org/b/olid/OL3194464M-M.jpg
Say good night!,Harriet Ziefert,bedtime,First published in 1987,/works/OL88447W?edition=ia%3Asaygoodnight0000zief_r8w9,/authors/OL20106A/Harriet_Ziefert,//covers.openlibrary.org/b/olid/OL22904852M-M.jpg
"I love you, too!",Michael Foreman,bedtime,First published in 2013,/works/OL19979184W?edition=ia%3Ailoveyoutoo0000fore,/authors/OL462466A/Michael_Foreman,//covers.openlibrary.org/b/olid/OL28311778M-M.jpg
The 108th Sheep,Ayano Imai,bedtime,First published in 2006,/works/OL8966553W?edition=ia%3A108thsheep0000imai_z5w1,/authors/OL3111544A/Ayano_Imai,//covers.openlibrary.org/b/olid/OL39800610M-M.jpg
"Good night, Fred",Rosemary Wells,bedtime,First published in 1981,/works/OL32882W?edition=ia%3Agoodnightfred00well,/authors/OL4427001A/Rosemary_Wells,//covers.openlibrary.org/b/olid/OL24959819M-M.jpg
Sleepy dog,Harriet Ziefert,bedtime,First published in 1984,/works/OL88430W?edition=ia%3Asleepydog00zief,/authors/OL20106A/Harriet_Ziefert,//covers.openlibrary.org/b/olid/OL2842835M-M.jpg
Hey! Get Off Our Train,John Burningham,bedtime,First published in 1989,/works/OL1805922W?edition=ia%3Aheygetoffourtrai0000burn,/authors/OL216660A/John_Burningham,//covers.openlibrary.org/b/olid/OL7707758M-M.jpg
Goodnight Moon,Margaret Wise Brown,bedtime,First published in 1975,/works/OL35729879W,/authors/OL10347174A/Margaret_Wise_Brown,/images/icons/avatar_book-sm.png
Baby's Bedtime (Baby's World Series),Fiona Watt,bedtime,First published in 1999,/works/OL8117741W?edition=ia%3Ababysbedtime0000watt,/authors/OL2703462A/Fiona_Watt,//covers.openlibrary.org/b/olid/OL7958277M-M.jpg
"Sleep tight, Pete",Ellen Schecter,bedtime,First published in 1995,/works/OL1957670W?edition=ia%3Asleeptightpete0000sche,/authors/OL234938A/Ellen_Schecter,//covers.openlibrary.org/b/olid/OL27721568M-M.jpg
The Nuts,Eric Litwin,bedtime,First published in 2014,/works/OL20054323W?edition=ia%3Anutsbedtimeatnut0000litw,/authors/OL6784503A/Eric_Litwin,//covers.openlibrary.org/b/olid/OL29190717M-M.jpg
Mr. Underbed,Chris Riddell,bedtime,First published in 1986,/works/OL3279889W?edition=ia%3Amrunderbed0000ridd_q1h0,/authors/OL535666A/Chris_Riddell,//covers.openlibrary.org/b/olid/OL18312324M-M.jpg
"Miko. ""It was me, Mom!""",Brigitte Weninger,bedtime,First published in 2005,/works/OL72908W?edition=ia%3Amiko00weni,/authors/OL19818A/Brigitte_Weninger,//covers.openlibrary.org/b/olid/OL3308510M-M.jpg
"Go to Sleep, Monty!",Kim Geyer,bedtime,First published in 2015,/works/OL21095872W?edition=ia%3Agotosleepmonty0000geye,/authors/OL8072576A/Kim_Geyer,//covers.openlibrary.org/b/olid/OL28588321M-M.jpg
Night cars,Teddy Jam,bedtime,First published in 1988,/works/OL2171058W?edition=ia%3Anightcars0000jamt,/authors/OL274387A/Teddy_Jam,//covers.openlibrary.org/b/olid/OL27796405M-M.jpg
"Help Wanted, Must Love Books",Janet Sumner Johnson,bedtime,First published in 2020,/works/OL20654708W,/authors/OL7901331A/Janet_Sumner_Johnson,//covers.openlibrary.org/b/olid/OL27928534M-M.jpg
The Goodnight Train,June Sobel,bedtime,First published in 2006,/works/OL19355030W,/authors/OL1391156A/June_Sobel,//covers.openlibrary.org/b/olid/OL26811457M-M.jpg
"Dream Book, The",Margaret Wise Brown,bedtime,First published in 1950,/works/OL151789W?edition=ia%3Adreambook0000brow,/authors/OL22122A/Margaret_Wise_Brown,//covers.openlibrary.org/b/olid/OL8356970M-M.jpg
I need my monster,Amanda Noll,bedtime,First published in 2009,/works/OL15986962W?edition=ia%3Aineedmymonster00noll,/authors/OL6956037A/Amanda_Noll,//covers.openlibrary.org/b/olid/OL24891713M-M.jpg
I Am Not Sleepy and I Will Not Go to Bed,Lauren Child,bedtime,First published in 2001,/works/OL120972W?edition=ia%3Aiamnotsleepyiwil00chil,/authors/OL19111A/Lauren_Child,//covers.openlibrary.org/b/olid/OL24752839M-M.jpg
The very noisy night,Diana Hendry,bedtime,First published in 2000,/works/OL21178131W?edition=ia%3Averynoisynight0000hend,/authors/OL7469483A/Diana_Hendry,//covers.openlibrary.org/b/olid/OL28681100M-M.jpg
Bet you can't,Penny Dale,bedtime,First published in 1987,/works/OL2707284W,/authors/OL395842A/Penny_Dale,/images/icons/avatar_book-sm.png
Goodnight Hockey,Michael Dahl,bedtime,First published in 2015,/works/OL24201498W,/authors/OL224931A/Michael_Dahl,//covers.openlibrary.org/b/olid/OL31961600M-M.jpg
Goodnight Football,Michael Dahl,bedtime,First published in 2014,/works/OL21291179W,/authors/OL224931A/Michael_Dahl,//covers.openlibrary.org/b/olid/OL38857193M-M.jpg
Mr. Moon,Rachel Isadora,bedtime,First published in 2002,/works/OL497677W,/authors/OL33118A/Rachel_Isadora,/images/icons/avatar_book-sm.png
The time-for-bed Angel,Ronica Stromberg,bedtime,First published in 2008,/works/OL16555747W?edition=ia%3Atimeforbedangel0000stro,/authors/OL1483509A/Ronica_Stromberg,//covers.openlibrary.org/b/olid/OL25244729M-M.jpg
The Kiss That Missed,David Melling,bedtime,First published in 2001,/works/OL1953195W?edition=ia%3Akissthatmissed0000mell_s2t1,/authors/OL234252A/David_Melling,//covers.openlibrary.org/b/olid/OL20932619M-M.jpg
Waves in the Bathtub,Eugenie Fernandes,bedtime,First published in 1993,/works/OL3683218W?edition=ia%3Awavesinbathtub0000fern_b3j3,/authors/OL636382A/Eugenie_Fernandes,//covers.openlibrary.org/b/olid/OL10702406M-M.jpg
Er ligt een krokodil onder mijn bed!,"Schubert, Ingrid",bedtime,First published in 1980,/works/OL2006488W?edition=ia%3Atherescrocodileu0000schu_a1n0,/authors/OL241706A/Schubert_Ingrid,//covers.openlibrary.org/b/olid/OL22706686M-M.jpg
Aunt Isabel Tells a Good One,Kate Duke,bedtime,First published in 1992,/works/OL78733W?edition=ia%3Aauntisabeltellsg00duke,/authors/OL39704A/Kate_Duke,//covers.openlibrary.org/b/olid/OL1536519M-M.jpg
"Good Night, Mr. Night",Dan Yaccarino,bedtime,First published in 1997,/works/OL80568W?edition=ia%3Agoodnightmrnight00yacc,/authors/OL29042A/Dan_Yaccarino,//covers.openlibrary.org/b/olid/OL7363625M-M.jpg
Goodnight Goodnight Sleepyhead,Ruth Krauss,bedtime,First published in 2004,/works/OL2040927W?edition=ia%3Agoodnightgoodnig00krau,/authors/OL247209A/Ruth_Krauss,//covers.openlibrary.org/b/olid/OL3686807M-M.jpg
Switch on the Night,Ray Bradbury,bedtime,First published in 1955,/works/OL103181W?edition=ia%3Aswitchonnight0000rayb,/authors/OL24137A/Ray_Bradbury,//covers.openlibrary.org/b/olid/OL6174529M-M.jpg
Down in the woods at sleepytime,Carole Lexa Schaefer,bedtime,First published in 2000,/works/OL42692W?edition=ia%3Adowninwoodsatsle0000scha,/authors/OL30954A/Carole_Lexa_Schaefer,//covers.openlibrary.org/b/olid/OL19025065M-M.jpg
Care Bears,Quinlan B. Lee,bedtime,First published in 2004,/works/OL5966697W?edition=ia%3Acarebearsnightyn0000leeq,/authors/OL1481450A/Quinlan_B._Lee,//covers.openlibrary.org/b/olid/OL17938055M-M.jpg
よるのかえりみち,宮越暁子,bedtime,First published in 2015,/works/OL20055359W,/authors/OL7237800A/宮越暁子,//covers.openlibrary.org/b/olid/OL27235374M-M.jpg
Sleepy ABC,Margaret Wise Brown,bedtime,First published in 1953,/works/OL151843W?edition=ia%3Asleepyabc0000brow_n3h8,/authors/OL22122A/Margaret_Wise_Brown,//covers.openlibrary.org/b/olid/OL1425401M-M.jpg
"Good night, little one",Robert Kraus,bedtime,First published in 1972,/works/OL99658W?edition=ia%3Agoodnightlittleo0000krau,/authors/OL18073A/Robert_Kraus,//covers.openlibrary.org/b/olid/OL24197676M-M.jpg
"Hush, Little Baby",Marla Frazee,bedtime,First published in 1999,/works/OL5706195W?edition=ia%3Ahushlittlebabyfo00fraz,/authors/OL1388361A/Marla_Frazee,//covers.openlibrary.org/b/olid/OL7363015M-M.jpg
Ten in the Bed,Penny Dale,bedtime,First published in 1988,/works/OL2707285W?edition=ia%3Ateninbed0000dale_b4b5,/authors/OL395842A/Penny_Dale,//covers.openlibrary.org/b/olid/OL22827267M-M.jpg
Goodnight Baseball,Michael Dahl,bedtime,First published in 2013,/works/OL20917453W,/authors/OL224931A/Michael_Dahl,//covers.openlibrary.org/b/olid/OL28337685M-M.jpg
Fortunately,Remy Charlip,bedtime,First published in 1964,/works/OL20458328W?edition=ia%3Afortunately0000char,/authors/OL32544A/Remy_Charlip,//covers.openlibrary.org/b/olid/OL32100095M-M.jpg
Goodnight Bunny,Margaret Wise Brown,bedtime,First published in 2005,/works/OL35729593W,/authors/OL10347174A/Margaret_Wise_Brown,/images/icons/avatar_book-sm.png
When Mama Comes Home Tonight,Eileen Spinelli,bedtime,First published in 1998,/works/OL61658W?edition=ia%3Awhenmamacomeshom00spin,/authors/OL23525A/Eileen_Spinelli,//covers.openlibrary.org/b/olid/OL1012492M-M.jpg
I hear a noise,Diane Goode,bedtime,First published in 1988,/works/OL547272W?edition=ia%3Aihearnoise0000good,/authors/OL38905A/Diane_Goode,//covers.openlibrary.org/b/olid/OL2374874M-M.jpg
A quiet night in,Jill Murphy,bedtime,First published in 1993,/works/OL496112W?edition=ia%3Aquietnightin00murp_0,/authors/OL33010A/Jill_Murphy,//covers.openlibrary.org/b/olid/OL1393699M-M.jpg
Humphrey's Bear,Jan Wahl,bedtime,First published in 1987,/works/OL81707W?edition=ia%3Ahumphreysbear0000wahl,/authors/OL19989A/Jan_Wahl,//covers.openlibrary.org/b/olid/OL7933111M-M.jpg
Maggie and the Monster,Elizabeth Winthrop,bedtime,First published in 1987,/works/OL34508W?edition=ia%3Amaggiemonster00wint,/authors/OL25034A/Elizabeth_Winthrop,//covers.openlibrary.org/b/olid/OL2725833M-M.jpg
"Good night, little kitten",Nancy Christensen,bedtime,First published in 1989,/works/OL4178132W?edition=ia%3Agoodnightlittlek00nanc,/authors/OL791445A/Nancy_Christensen,//covers.openlibrary.org/b/olid/OL3672449M-M.jpg
Just Go to Bed,Mercer Mayer,bedtime,First published in 1983,/works/OL79039W?edition=ia%3Ajustgotobed00maye,/authors/OL39750A/Mercer_Mayer,//covers.openlibrary.org/b/olid/OL22854091M-M.jpg
Little Bunny's Sleepless Night,Carol Roth,bedtime,First published in 1999,/works/OL65876W,/authors/OL21486A/Carol_Roth,//covers.openlibrary.org/b/olid/OL378950M-M.jpg
Granny is a darling,Kady MacDonald Denton,bedtime,First published in 1988,/works/OL3285768W?edition=ia%3Agrannyisdarling00dent,/authors/OL536957A/Kady_MacDonald_Denton,//covers.openlibrary.org/b/olid/OL2393105M-M.jpg
Bedtime for little bears!,"Bedford, David",bedtime,First published in 2007,/works/OL5705338W?edition=ia%3Abedtimeforlittle0000bedf,/authors/OL1388171A/Bedford_David,//covers.openlibrary.org/b/olid/OL12124183M-M.jpg
Night at the Farm,Chelsea Cates,bedtime,First published in 2021,/works/OL21685966W,/authors/OL8296195A/Chelsea_Cates,/images/icons/avatar_book-sm.png
What If the Shark Wears Tennis Shoes?,Winifred Morris,bedtime,First published in 1990,/works/OL3235275W?edition=ia%3Awhatifsharkwears0000morr,/authors/OL527192A/Winifred_Morris,//covers.openlibrary.org/b/olid/OL11759381M-M.jpg
"Hey, that's my monster!",Amanda Noll,bedtime,First published in 2016,/works/OL20036889W?edition=ia%3Aheythatsmymonste0000noll,/authors/OL6956037A/Amanda_Noll,//covers.openlibrary.org/b/olid/OL27216929M-M.jpg
Good night engines,Denise Dowling Mortensen,bedtime,First published in 2003,/works/OL5815259W?edition=ia%3Agoodnightengines00mort,/authors/OL1424677A/Denise_Dowling_Mortensen,//covers.openlibrary.org/b/olid/OL23271061M-M.jpg
Waiting-For-Christmas Stories,Bethany Roberts,bedtime,First published in 1994,/works/OL50225W?edition=ia%3Awaitingforchrist00robe,/authors/OL31049A/Bethany_Roberts,//covers.openlibrary.org/b/olid/OL1403438M-M.jpg
Nighty night!,Margaret Wild,bedtime,First published in 2001,/works/OL86645W?edition=ia%3Anightynight0000wild,/authors/OL31891A/Margaret_Wild,//covers.openlibrary.org/b/olid/OL17036643M-M.jpg
Bedtime story,"Wood, David",bedtime,First published in 1995,/works/OL145304W?edition=ia%3Abedtimestoryslip0000wood,/authors/OL44844A/Wood_David,//covers.openlibrary.org/b/olid/OL1132051M-M.jpg
